id,question,sparql,answer_rdf,answer,frame
254,Quale passa attraverso Balsam Lake?,"select ?o { <http://dbpedia.org/resource/Balsam_Lake,_Wisconsin> <http://dbpedia.org/ontology/country> ?o }",http://dbpedia.org/resource/United_States,Stati Uniti d'America,IPP
255,Quale passa attraverso Balsareny?,select ?o { <http://dbpedia.org/resource/Balsareny> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Spain,Spagna,IPP
256,Quale passa attraverso Balsas Brasile?,"select ?o { <http://dbpedia.org/resource/Balsas,_Maranhão> <http://dbpedia.org/ontology/country> ?o }",http://dbpedia.org/resource/Brazil,Brasile,IPP
257,Quale passa attraverso Distretto di Balsas?,select ?o { <http://dbpedia.org/resource/Balsas_District> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Peru,Perù,IPP
258,Quale passa attraverso Balsby?,select ?o { <http://dbpedia.org/resource/Balsby> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Sweden,Riksdag,IPP
259,Quale passa attraverso Balschwiller?,select ?o { <http://dbpedia.org/resource/Balschwiller> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/France,Franca (San Paolo),IPP
260,Quale passa attraverso Balsham?,select ?o { <http://dbpedia.org/resource/Balsham> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/United_Kingdom,Gran Bretagna,IPP
261,Quale passa attraverso Balsièges?,select ?o { <http://dbpedia.org/resource/Balsièges> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/France,Franca (San Paolo),IPP
262,Quale passa attraverso Balsorano?,select ?o { <http://dbpedia.org/resource/Balsorano> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Italy,Italia,IPP
263,Quale passa attraverso Balsthal?,select ?o { <http://dbpedia.org/resource/Balsthal> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Switzerland,Svizzera,IPP
264,Quale passa attraverso Balta Ucraina?,"select ?o { <http://dbpedia.org/resource/Balta,_Odessa_Oblast> <http://dbpedia.org/ontology/country> ?o }",http://dbpedia.org/resource/Ukraine,Ucraina,IPP
265,Quale passa attraverso Balta isole Shetland?,"select ?o { <http://dbpedia.org/resource/Balta,_Shetland> <http://dbpedia.org/ontology/country> ?o }",http://dbpedia.org/resource/Scotland,Scozia,IPP
266,Quale passa attraverso Distretto di Balta?,select ?o { <http://dbpedia.org/resource/Balta_Raion> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Ukraine,Ucraina,IPP
267,Quale passa attraverso Baltačevskij rajon?,select ?o { <http://dbpedia.org/resource/Baltachevsky_District> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Russia,Repubblica Socialista Federativa Sovietica Russa,IPP
268,Quale passa attraverso Baltalı Şəki?,"select ?o { <http://dbpedia.org/resource/Baltalı,_Shaki> <http://dbpedia.org/ontology/country> ?o }",http://dbpedia.org/resource/Azerbaijan,Azerbaigian,IPP
269,Quale passa attraverso Baltanás?,select ?o { <http://dbpedia.org/resource/Baltanás> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Spain,Spagna,IPP
270,Quale passa attraverso Baltar?,"select ?o { <http://dbpedia.org/resource/Baltar,_Ourense> <http://dbpedia.org/ontology/country> ?o }",http://dbpedia.org/resource/Spain,Spagna,IPP
271,Quale passa attraverso Baltasound?,select ?o { <http://dbpedia.org/resource/Baltasound> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/United_Kingdom,Gran Bretagna,IPP
272,Quale passa attraverso Baltajskij rajon?,select ?o { <http://dbpedia.org/resource/Baltaysky_District> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Russia,Repubblica Socialista Federativa Sovietica Russa,IPP
273,Quale passa attraverso Baltic Ohio?,"select ?o { <http://dbpedia.org/resource/Baltic,_Ohio> <http://dbpedia.org/ontology/country> ?o }",http://dbpedia.org/resource/United_States,Stati Uniti d'America,IPP
274,Quale passa attraverso Baltic Basketball League?,select ?o { <http://dbpedia.org/resource/Baltic_Basketball_League> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Lithuania,Repubblica Socialista Sovietica Lituano-Bielorussa,IPP
275,Quale passa attraverso Baltic Film and Media School?,"select ?o { <http://dbpedia.org/resource/Baltic_Film,_Media,_Arts_and_Communication_School_of_Tallinn_University> <http://dbpedia.org/ontology/country> ?o }",http://dbpedia.org/resource/Estonia,Estonia,IPP
276,Quale passa attraverso Flotta del Baltico?,select ?o { <http://dbpedia.org/resource/Baltic_Fleet> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Russian_Soviet_Federative_Socialist_Republic,Repubblica Socialista Federativa Sovietica Russa,IPP
277,Quale passa attraverso Baltic League?,select ?o { <http://dbpedia.org/resource/Baltic_League> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Lithuania,Repubblica Socialista Sovietica Lituano-Bielorussa,IPP
278,Quale passa attraverso Baltic Volleyball League maschile?,select ?o { <http://dbpedia.org/resource/Baltic_Men_Volleyball_League> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Lithuania,Repubblica Socialista Sovietica Lituano-Bielorussa,IPP
279,Quale passa attraverso Mar Baltico?,select ?o { <http://dbpedia.org/resource/Baltic_Sea> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Russia,Repubblica Socialista Federativa Sovietica Russa,IPP
280,Quale passa attraverso Baltic Volleyball League femminile?,select ?o { <http://dbpedia.org/resource/Baltic_Women's_Volleyball_League> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Lithuania,Repubblica Socialista Sovietica Lituano-Bielorussa,IPP
281,Quale passa attraverso Baltim?,select ?o { <http://dbpedia.org/resource/Baltim> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Egypt,Egitto,IPP
282,Quale passa attraverso Baltimora?,select ?o { <http://dbpedia.org/resource/Baltimore> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/United_States,Stati Uniti d'America,IPP
283,Quale passa attraverso Contea di Baltimora?,"select ?o { <http://dbpedia.org/resource/Baltimore_County,_Maryland> <http://dbpedia.org/ontology/country> ?o }",http://dbpedia.org/resource/United_States,Stati Uniti d'America,IPP
284,Quale passa attraverso Baltinava?,select ?o { <http://dbpedia.org/resource/Baltinava_Municipality> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Latvia,Lettonia,IPP
285,Quale passa attraverso Baltinglass?,select ?o { <http://dbpedia.org/resource/Baltinglass> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Republic_of_Ireland,Irlanda,IPP
286,Quale passa attraverso Baltistan?,select ?o { <http://dbpedia.org/resource/Baltistan> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Pakistan,Pakistan,IPP
287,Quale passa attraverso Baltijsk?,select ?o { <http://dbpedia.org/resource/Baltiysk> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Russia,Repubblica Socialista Federativa Sovietica Russa,IPP
288,Quale passa attraverso Baltijskij rajon?,"select ?o { <http://dbpedia.org/resource/Baltiysky_District,_Kaliningrad_Oblast> <http://dbpedia.org/ontology/country> ?o }",http://dbpedia.org/resource/Russia,Repubblica Socialista Federativa Sovietica Russa,IPP
289,Quale passa attraverso Balto film?,select ?o { <http://dbpedia.org/resource/Balto_(film)> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/United_States,Stati Uniti d'America,IPP
290,Quale passa attraverso Baltoji Vokė?,select ?o { <http://dbpedia.org/resource/Baltoji_Vokė> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Lithuania,Repubblica Socialista Sovietica Lituano-Bielorussa,IPP
291,Quale passa attraverso Baltonsborough?,select ?o { <http://dbpedia.org/resource/Baltonsborough> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Somerset,Somerset,IPP
292,Quale passa attraverso Baltschieder?,select ?o { <http://dbpedia.org/resource/Baltschieder> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Switzerland,Svizzera,IPP
293,Quale passa attraverso Baltzenheim?,select ?o { <http://dbpedia.org/resource/Baltzenheim> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/France,Franca (San Paolo),IPP
294,Quale passa attraverso Baluan?,select ?o { <http://dbpedia.org/resource/Baluan_Island> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Papua_New_Guinea,Papua Nuova Guinea,IPP
295,Quale passa attraverso Balud?,select ?o { <http://dbpedia.org/resource/Balud> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Philippines,Filippine,IPP
296,Quale passa attraverso Balugaon?,select ?o { <http://dbpedia.org/resource/Balugaon> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/India,India,IPP
297,Quale passa attraverso Balungao?,select ?o { <http://dbpedia.org/resource/Balungao> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Philippines,Filippine,IPP
298,Quale passa attraverso Balurghat?,select ?o { <http://dbpedia.org/resource/Balurghat> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/India,India,IPP
299,Quale passa attraverso Balvano?,select ?o { <http://dbpedia.org/resource/Balvano> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Italy,Italia,IPP
300,Quale passa attraverso Balvar?,select ?o { <http://dbpedia.org/resource/Balvar> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Azerbaijan,Azerbaigian,IPP
301,Quale passa attraverso Distretto di Balvi?,select ?o { <http://dbpedia.org/resource/Balvi_Municipality> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Latvia,Lettonia,IPP
302,Quale passa attraverso Balvi?,select ?o { <http://dbpedia.org/resource/Balvi_Municipality> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Latvia,Lettonia,IPP
303,Quale passa attraverso Distretto di Balya?,select ?o { <http://dbpedia.org/resource/Balya> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Turkey,Turchia,IPP
304,Quale passa attraverso Balykčy?,select ?o { <http://dbpedia.org/resource/Balykchy> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Kyrgyzstan,Kirghizistan,IPP
305,Quale passa attraverso Balzac Charente?,"select ?o { <http://dbpedia.org/resource/Balzac,_Charente> <http://dbpedia.org/ontology/country> ?o }",http://dbpedia.org/resource/France,Franca (San Paolo),IPP
306,Quale passa attraverso Balzac e la piccola sarta cinese film?,select ?o { <http://dbpedia.org/resource/Balzac_and_the_Little_Chinese_Seamstress_(film)> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/France,Franca (San Paolo),IPP
307,Quale passa attraverso Balzan?,select ?o { <http://dbpedia.org/resource/Balzan> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Malta,Malta,IPP
308,Quale passa attraverso Cantone di Balzar?,select ?o { <http://dbpedia.org/resource/Balzar_Canton> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Ecuador,Ecuador,IPP
309,Quale passa attraverso Balzers?,select ?o { <http://dbpedia.org/resource/Balzers> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Liechtenstein,Liechtenstein,IPP
310,Quale passa attraverso Balzola?,select ?o { <http://dbpedia.org/resource/Balzola> <http://dbpedia.org/ontology/country> ?o },http://dbpedia.org/resource/Italy,Italia,IPP
312,Dove passa Balti popolo tibetano?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Balti_people> },http://dbpedia.org/resource/Nowruz,Nawrūz,IPP
313,Dove passa Distretto rurale di Bangalore?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Bangalore_Rural_district> },http://dbpedia.org/resource/Doddaballapura,Dod Ballapur,IPP
314,Dove passa Bawal?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Bawal> },http://dbpedia.org/resource/Bawal,Bawal,IPP
315,Dove passa Prefettura autonoma mongola di Bayin'gholin?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Bayingolin_Mongol_Autonomous_Prefecture> },http://dbpedia.org/resource/Tsagaan_Sar,Tsagaan Sar,IPP
316,Dove passa Governo Beiyang?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Beiyang_government> },http://dbpedia.org/resource/Du_Xigui,Du Xigui,IPP
317,Dove passa http://dbpedia.org/resource/Bashtanka_Raion?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Bashtanka_Raion> },http://dbpedia.org/resource/Bashtanka,Baštanka,IPP
318,Dove passa Consiglio Centrale Bielorusso?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Belarusian_Central_Council> },http://dbpedia.org/resource/Byelorussian_Home_Defence,Guardia Nazionale Bielorussa,IPP
319,Dove passa http://dbpedia.org/resource/Belgians?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Belgians> },http://dbpedia.org/resource/Belgian_National_Day,Festa nazionale del Belgio,IPP
320,Dove passa Benelux?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Benelux> },http://dbpedia.org/resource/Black_Friday_(shopping),Black Friday,IPP
321,Dove passa Benito Mussolini?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Benito_Mussolini> },http://dbpedia.org/resource/National_Republican_Army,Esercito Nazionale Repubblicano,IPP
322,Dove passa Buddhismo?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Buddhism> },http://dbpedia.org/resource/Vesak,Vesak,IPP
323,Dove passa Buganda?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Buganda> },http://dbpedia.org/resource/Buganda,Buganda,IPP
324,Dove passa http://dbpedia.org/resource/Bukharan_Jews?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Bukharan_Jews> },http://dbpedia.org/resource/Nowruz,Nawrūz,IPP
325,Dove passa Repubblica Socialista dell'Unione della Birmania?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Burmese_Way_to_Socialism> },http://dbpedia.org/resource/Burma_Socialist_Programme_Party,Partito del Programma Socialista della Birmania,IPP
326,Dove passa Buriati?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Buryats> },http://dbpedia.org/resource/Tsagaan_Sar,Tsagaan Sar,IPP
327,Dove passa Buskerud?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Buskerud> },http://dbpedia.org/resource/Vikersund,Vikersund,IPP
328,Dove passa Buñol?,select ?s { ?s <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Buñol> },http://dbpedia.org/resource/La_Tomatina,Tomatina,IPP
332,Quale uva cresce nel Bardolino vino?,select ?o { <http://dbpedia.org/resource/Bardolino_DOC> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Rondinella,Rondinella (vitigno),IPP
333,Quale uva cresce nel Montefalco rosso?,select ?o { <http://dbpedia.org/resource/Montefalco_DOC> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Sangiovese,Sangiovese,IPP
334,Quale uva cresce nel Montefalco Sagrantino?,select ?o { <http://dbpedia.org/resource/Montefalco_Sagrantino> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Sagrantino,Sagrantino,IPP
335,Quale uva cresce nel http://dbpedia.org/resource/Bell_Mountain_AVA?,select ?o { <http://dbpedia.org/resource/Bell_Mountain_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Merlot,Merlot,IPP
336,Quale uva cresce nel http://dbpedia.org/resource/Ben_Lomond_Mountain_AVA?,select ?o { <http://dbpedia.org/resource/Ben_Lomond_Mountain_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Pinot_noir,Pinot nero,IPP
337,Quale uva cresce nel http://dbpedia.org/resource/Cadillac_AOC?,select ?o { <http://dbpedia.org/resource/Cadillac_AOC> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Muscadelle,Muscadelle,IPP
338,Quale uva cresce nel http://dbpedia.org/resource/Cairanne_AOC?,select ?o { <http://dbpedia.org/resource/Cairanne_AOC> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Grenache_blanc,Garnacha blanca,IPP
339,Quale uva cresce nel http://dbpedia.org/resource/Capay_Valley_AVA?,select ?o { <http://dbpedia.org/resource/Capay_Valley_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Viognier,Viognier,IPP
340,Quale uva cresce nel http://dbpedia.org/resource/Cape_May_Peninsula_AVA?,select ?o { <http://dbpedia.org/resource/Cape_May_Peninsula_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Barbera,Barbera,IPP
341,Quale uva cresce nel http://dbpedia.org/resource/Cornas_AOC?,select ?o { <http://dbpedia.org/resource/Cornas_AOC> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Syrah,Syrah,IPP
342,Quale uva cresce nel http://dbpedia.org/resource/Coteaux_de_Pierrevert_AOC?,select ?o { <http://dbpedia.org/resource/Coteaux_de_Pierrevert_AOC> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Trebbiano,Trebbiano,IPP
343,Quale uva cresce nel http://dbpedia.org/resource/Ajaccio_AOC?,select ?o { <http://dbpedia.org/resource/Ajaccio_AOC> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Trebbiano,Trebbiano,IPP
344,Quale uva cresce nel http://dbpedia.org/resource/Alabama_wine?,select ?o { <http://dbpedia.org/resource/Alabama_wine> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Merlot,Merlot,IPP
345,Quale uva cresce nel http://dbpedia.org/resource/Alexander_Valley_AVA?,select ?o { <http://dbpedia.org/resource/Alexander_Valley_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Barbera,Barbera,IPP
346,Quale uva cresce nel http://dbpedia.org/resource/Haut-Médoc_AOC?,select ?o { <http://dbpedia.org/resource/Haut-Médoc_AOC> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Merlot,Merlot,IPP
347,Quale uva cresce nel http://dbpedia.org/resource/Haw_River_Valley_AVA?,select ?o { <http://dbpedia.org/resource/Haw_River_Valley_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Vitis_vinifera,Vitis vinifera,IPP
348,Quale uva cresce nel http://dbpedia.org/resource/Hawke's_Bay_wine_region?,select ?o { <http://dbpedia.org/resource/Hawke's_Bay_wine_region> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Viognier,Viognier,IPP
349,Quale uva cresce nel http://dbpedia.org/resource/Louisiana_wine?,select ?o { <http://dbpedia.org/resource/Louisiana_wine> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Viognier,Viognier,IPP
350,Quale uva cresce nel http://dbpedia.org/resource/Touraine-Amboise?,select ?o { <http://dbpedia.org/resource/Touraine-Amboise> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Chenin_blanc,Chenin blanc,IPP
351,Quale uva cresce nel http://dbpedia.org/resource/Montana_wine?,select ?o { <http://dbpedia.org/resource/Montana_wine> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Merlot,Merlot,IPP
352,Quale uva cresce nel http://dbpedia.org/resource/Monterey_AVA?,select ?o { <http://dbpedia.org/resource/Monterey_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Tinta_Cão,Tinta Cão,IPP
353,Quale uva cresce nel http://dbpedia.org/resource/Mornington_Peninsula_wine?,select ?o { <http://dbpedia.org/resource/Mornington_Peninsula_(wine)> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Pinot_noir,Pinot nero,IPP
354,Quale uva cresce nel http://dbpedia.org/resource/Mount_Harlan_AVA?,select ?o { <http://dbpedia.org/resource/Mount_Harlan_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Viognier,Viognier,IPP
355,Quale uva cresce nel http://dbpedia.org/resource/Cahul_wine?,select ?o { <http://dbpedia.org/resource/Cahul_(wine)> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Merlot,Merlot,IPP
356,Quale uva cresce nel http://dbpedia.org/resource/Schoenenbourg_grand_cru?,select ?o { <http://dbpedia.org/resource/Schoenenbourg_(grand_cru)> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Muscat_(grape),Moscato,IPP
357,Quale uva cresce nel http://dbpedia.org/resource/Texas_Davis_Mountains_AVA?,select ?o { <http://dbpedia.org/resource/Texas_Davis_Mountains_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Sauvignon_blanc,Sauvignon,IPP
358,Quale uva cresce nel http://dbpedia.org/resource/Texas_High_Plains_AVA?,select ?o { <http://dbpedia.org/resource/Texas_High_Plains_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Barbera,Barbera,IPP
359,Quale uva cresce nel http://dbpedia.org/resource/The_Hamptons_Long_Island_AVA?,"select ?o { <http://dbpedia.org/resource/The_Hamptons,_Long_Island_AVA> <http://dbpedia.org/ontology/growingGrape> ?o }",http://dbpedia.org/resource/Merlot,Merlot,IPP
360,Quale uva cresce nel http://dbpedia.org/resource/Escondido_Valley_AVA?,select ?o { <http://dbpedia.org/resource/Escondido_Valley_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Chenin_blanc,Chenin blanc,IPP
361,Quale uva cresce nel http://dbpedia.org/resource/Fair_Play_AVA?,select ?o { <http://dbpedia.org/resource/Fair_Play_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Tinta_Cão,Tinta Cão,IPP
362,Quale uva cresce nel http://dbpedia.org/resource/Fennville_AVA?,select ?o { <http://dbpedia.org/resource/Fennville_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Pinot_noir,Pinot nero,IPP
363,Quale uva cresce nel http://dbpedia.org/resource/Pouilly-Fuissé?,select ?o { <http://dbpedia.org/resource/Pouilly-Fuissé> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Chardonnay,Chardonnay (vitigno),IPP
364,Quale uva cresce nel http://dbpedia.org/resource/Redwood_Valley_AVA?,select ?o { <http://dbpedia.org/resource/Redwood_Valley_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Barbera,Barbera,IPP
365,Quale uva cresce nel http://dbpedia.org/resource/San_Antonio_Valley_AVA?,select ?o { <http://dbpedia.org/resource/San_Antonio_Valley_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Sauvignon_blanc,Sauvignon,IPP
366,Quale uva cresce nel http://dbpedia.org/resource/Clements_Hills_AVA?,select ?o { <http://dbpedia.org/resource/Clements_Hills_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Barbera,Barbera,IPP
367,Quale uva cresce nel http://dbpedia.org/resource/Columbia_Gorge_AVA?,select ?o { <http://dbpedia.org/resource/Columbia_Gorge_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Barbera,Barbera,IPP
368,Quale uva cresce nel http://dbpedia.org/resource/Cosumnes_River_AVA?,select ?o { <http://dbpedia.org/resource/Cosumnes_River_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Merlot,Merlot,IPP
369,Quale uva cresce nel http://dbpedia.org/resource/Cucamonga_Valley_AVA?,select ?o { <http://dbpedia.org/resource/Cucamonga_Valley_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Merlot,Merlot,IPP
370,Quale uva cresce nel http://dbpedia.org/resource/Côte-Rôtie_AOC?,select ?o { <http://dbpedia.org/resource/Côte-Rôtie_AOC> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Viognier,Viognier,IPP
371,Quale uva cresce nel http://dbpedia.org/resource/Delaware_wine?,select ?o { <http://dbpedia.org/resource/Delaware_wine> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Merlot,Merlot,IPP
372,Quale uva cresce nel http://dbpedia.org/resource/Diablo_Grande_AVA?,select ?o { <http://dbpedia.org/resource/Diablo_Grande_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Sangiovese,Sangiovese,IPP
373,Quale uva cresce nel http://dbpedia.org/resource/Leona_Valley_AVA?,select ?o { <http://dbpedia.org/resource/Leona_Valley_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Pinot_noir,Pinot nero,IPP
374,Quale uva cresce nel http://dbpedia.org/resource/Lime_Kiln_Valley_AVA?,select ?o { <http://dbpedia.org/resource/Lime_Kiln_Valley_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Zinfandel,Primitivo (vitigno),IPP
375,Quale uva cresce nel http://dbpedia.org/resource/North_Yuba_AVA?,select ?o { <http://dbpedia.org/resource/North_Yuba_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Sangiovese,Sangiovese,IPP
376,Quale uva cresce nel http://dbpedia.org/resource/Northern_Sonoma_AVA?,select ?o { <http://dbpedia.org/resource/Northern_Sonoma_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Chardonnay,Chardonnay (vitigno),IPP
377,Quale uva cresce nel http://dbpedia.org/resource/Condrieu_AOC?,select ?o { <http://dbpedia.org/resource/Condrieu_AOC> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Viognier,Viognier,IPP
378,Quale uva cresce nel http://dbpedia.org/resource/Alta_Mesa_AVA?,select ?o { <http://dbpedia.org/resource/Alta_Mesa_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Merlot,Merlot,IPP
379,Quale uva cresce nel Mâconnais?,select ?o { <http://dbpedia.org/resource/Mâconnais> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Pinot_noir,Pinot nero,IPP
380,Quale uva cresce nel http://dbpedia.org/resource/Carmel_Valley_AVA?,select ?o { <http://dbpedia.org/resource/Carmel_Valley_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Merlot,Merlot,IPP
381,Quale uva cresce nel http://dbpedia.org/resource/Jasnières?,select ?o { <http://dbpedia.org/resource/Jasnières> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Chenin_blanc,Chenin blanc,IPP
382,Quale uva cresce nel http://dbpedia.org/resource/Lake_Chelan_AVA?,select ?o { <http://dbpedia.org/resource/Lake_Chelan_AVA> <http://dbpedia.org/ontology/growingGrape> ?o },http://dbpedia.org/resource/Merlot,Merlot,IPP
