id,question,sparql,answer_rdf,answer,frame
2249,Qual è l'autore di Una tigre del Bengala allo zoo di Baghdad?,select  ?o    {    <http://dbpedia.org/resource/Bengal_Tiger_at_the_Baghdad_Zoo> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Rajiv_Joseph,Rajiv Joseph,NPP
2250,Qual era l'autore di Il giovane Mussolini?,select  ?o    {    <http://dbpedia.org/resource/Benito_(film)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Lidia_Ravera,Lidia Ravera,NPP
2251,Qual è l'autore di Il giovane Mussolini?,select  ?o    {    <http://dbpedia.org/resource/Benito_(film)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Lidia_Ravera,Lidia Ravera,NPP
2252,Qual era l'autore di Istantanea di un delitto?,select  ?o    {    <http://dbpedia.org/resource/4.50_from_Paddington> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Agatha_Christie,Agatha Christie,NPP
2253,Qual è l'autore di Istantanea di un delitto?,select  ?o    {    <http://dbpedia.org/resource/4.50_from_Paddington> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Agatha_Christie,Agatha Christie,NPP
2254,Qual era l'autore di Le donne del club omicidi?,select  ?o    {    <http://dbpedia.org/resource/4th_of_July_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Maxine_Paetro,Maxine Paetro,NPP
2255,Qual è l'autore di Le donne del club omicidi?,select  ?o    {    <http://dbpedia.org/resource/4th_of_July_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Maxine_Paetro,Maxine Paetro,NPP
2256,Qual era l'autore di 54 romanzo?,select  ?o    {    <http://dbpedia.org/resource/54_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Wu_Ming,Wu Ming,NPP
2257,Qual è l'autore di 54 romanzo?,select  ?o    {    <http://dbpedia.org/resource/54_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Wu_Ming,Wu Ming,NPP
2258,Qual era l'autore di L'ora decisiva?,select  ?o    {    <http://dbpedia.org/resource/61_Hours> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Lee_Child,Lee Child,NPP
2259,Qual è l'autore di L'ora decisiva?,select  ?o    {    <http://dbpedia.org/resource/61_Hours> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Lee_Child,Lee Child,NPP
2260,Qual era l'autore di Il settimo inferno?,select  ?o    {    <http://dbpedia.org/resource/7th_Heaven_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Maxine_Paetro,Maxine Paetro,NPP
2261,Qual è l'autore di Il settimo inferno?,select  ?o    {    <http://dbpedia.org/resource/7th_Heaven_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Maxine_Paetro,Maxine Paetro,NPP
2262,Qual era l'autore di 8 opera teatrale?,select  ?o    {    <http://dbpedia.org/resource/8_(play)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Dustin_Lance_Black,Dustin Lance Black,NPP
2263,Qual è l'autore di 8 opera teatrale?,select  ?o    {    <http://dbpedia.org/resource/8_(play)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Dustin_Lance_Black,Dustin Lance Black,NPP
2264,Qual era l'autore di 99 Cent II Diptychon?,select  ?o    {    <http://dbpedia.org/resource/99_Cent_II_Diptychon> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Andreas_Gursky,Andreas Gursky,NPP
2265,Qual è l'autore di 99 Cent II Diptychon?,select  ?o    {    <http://dbpedia.org/resource/99_Cent_II_Diptychon> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Andreas_Gursky,Andreas Gursky,NPP
2266,Qual era l'autore di Btooom!?,select  ?o    {    <http://dbpedia.org/resource/Btooom!> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Junya_Inoue,Jun'ya Inoue,NPP
2267,Qual è l'autore di Btooom!?,select  ?o    {    <http://dbpedia.org/resource/Btooom!> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Junya_Inoue,Jun'ya Inoue,NPP
2268,Qual era l'autore di Budda manga?,select  ?o    {    <http://dbpedia.org/resource/Buddha_(manga)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Osamu_Tezuka,Osamu Tezuka,NPP
2269,Qual è l'autore di Budda manga?,select  ?o    {    <http://dbpedia.org/resource/Buddha_(manga)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Osamu_Tezuka,Osamu Tezuka,NPP
2270,Qual era l'autore di Jack Barron e l'eternità?,select  ?o    {    <http://dbpedia.org/resource/Bug_Jack_Barron> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Norman_Spinrad,Norman Spinrad,NPP
2271,Qual è l'autore di Jack Barron e l'eternità?,select  ?o    {    <http://dbpedia.org/resource/Bug_Jack_Barron> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Norman_Spinrad,Norman Spinrad,NPP
2272,Qual era l'autore di Bugs Bunny: Le pazze storie di Natale?,select  ?o    {    <http://dbpedia.org/resource/Bugs_Bunny's_Looney_Christmas_Tales> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Friz_Freleng,Friz Freleng,NPP
2273,Qual è l'autore di Bugs Bunny: Le pazze storie di Natale?,select  ?o    {    <http://dbpedia.org/resource/Bugs_Bunny's_Looney_Christmas_Tales> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Friz_Freleng,Friz Freleng,NPP
2274,Qual era l'autore di All'inseguimento della morte rossa?,select  ?o    {    <http://dbpedia.org/resource/Bullet_to_Beijing> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Harry_Alan_Towers,Harry Alan Towers,NPP
2275,Qual è l'autore di All'inseguimento della morte rossa?,select  ?o    {    <http://dbpedia.org/resource/Bullet_to_Beijing> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Harry_Alan_Towers,Harry Alan Towers,NPP
2276,Qual era l'autore di Dono di cenere?,select  ?o    {    <http://dbpedia.org/resource/Burnt_Offerings_(Hamilton_novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Laurell_K._Hamilton,Laurell K. Hamilton,NPP
2277,Qual è l'autore di Dono di cenere?,select  ?o    {    <http://dbpedia.org/resource/Burnt_Offerings_(Hamilton_novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Laurell_K._Hamilton,Laurell K. Hamilton,NPP
2278,Qual era l'autore di Gli affari sono gli affari?,select  ?o    {    <http://dbpedia.org/resource/Business_is_business> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Octave_Mirbeau,Octave Mirbeau,NPP
2279,Qual è l'autore di Gli affari sono gli affari?,select  ?o    {    <http://dbpedia.org/resource/Business_is_business> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Octave_Mirbeau,Octave Mirbeau,NPP
2280,Qual era l'autore di Il guerriero alchemico?,select  ?o    {    <http://dbpedia.org/resource/Buso_Renkin> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Nobuhiro_Watsuki,Nobuhiro Watsuki,NPP
2281,Qual è l'autore di Il guerriero alchemico?,select  ?o    {    <http://dbpedia.org/resource/Buso_Renkin> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Nobuhiro_Watsuki,Nobuhiro Watsuki,NPP
2282,Qual era l'autore di Busto del cardinale Alessandro Peretti Montalto?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Alessandro_Peretti_di_Montalto> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2283,Qual è l'autore di Busto del cardinale Alessandro Peretti Montalto?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Alessandro_Peretti_di_Montalto> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2284,Qual era l'autore di Busto di Antonio Cepparelli?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Antonio_Cepparelli> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2285,Qual è l'autore di Busto di Antonio Cepparelli?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Antonio_Cepparelli> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2286,Qual era l'autore di Busto del cardinale Richelieu?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Cardinal_Richelieu> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2287,Qual è l'autore di Busto del cardinale Richelieu?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Cardinal_Richelieu> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2288,Qual era l'autore di Busto di Costanza Bonarelli?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Costanza_Bonarelli> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2289,Qual è l'autore di Busto di Costanza Bonarelli?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Costanza_Bonarelli> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2290,Qual era l'autore di Busto di Francesco I d'Este?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Francesco_I_d'Este> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2291,Qual è l'autore di Busto di Francesco I d'Este?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Francesco_I_d'Este> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2292,Qual era l'autore di Busto di Giovanni Battista Santoni?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Giovanni_Battista_Santoni> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2293,Qual è l'autore di Busto di Giovanni Battista Santoni?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Giovanni_Battista_Santoni> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2294,Qual era l'autore di Busto di Giovanni Vigevano?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Giovanni_Vigevano> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2295,Qual è l'autore di Busto di Giovanni Vigevano?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Giovanni_Vigevano> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2296,Qual era l'autore di Busto di Luigi XIV Bernini?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Louis_XIV_(Bernini)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2297,Qual è l'autore di Busto di Luigi XIV Bernini?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Louis_XIV_(Bernini)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2298,Qual era l'autore di Busto di papa Paolo V?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Pope_Paul_V> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2299,Qual è l'autore di Busto di papa Paolo V?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Pope_Paul_V> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2300,Qual era l'autore di Busto di Thomas Baker?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Thomas_Baker> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2301,Qual è l'autore di Busto di Thomas Baker?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_Thomas_Baker> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2302,Qual era l'autore di Busto del Salvatore?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_the_Saviour> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2303,Qual è l'autore di Busto del Salvatore?,select  ?o    {    <http://dbpedia.org/resource/Bust_of_the_Saviour> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gian_Lorenzo_Bernini,Gian Lorenzo Bernini,NPP
2304,Qual era l'autore di BusyBox?,select  ?o    {    <http://dbpedia.org/resource/BusyBox> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Bruce_Perens,Bruce Perens,NPP
2305,Qual è l'autore di BusyBox?,select  ?o    {    <http://dbpedia.org/resource/BusyBox> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Bruce_Perens,Bruce Perens,NPP
2306,Qual era l'autore di Butsu Zone?,select  ?o    {    <http://dbpedia.org/resource/Butsu_Zone> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Hiroyuki_Takei,Hiroyuki Takei,NPP
2307,Qual è l'autore di Butsu Zone?,select  ?o    {    <http://dbpedia.org/resource/Butsu_Zone> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Hiroyuki_Takei,Hiroyuki Takei,NPP
2308,Qual era l'autore di Buzzer Beater manga?,select  ?o    {    <http://dbpedia.org/resource/Buzzer_Beater_(manga)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Takehiko_Inoue,Takehiko Inoue,NPP
2309,Qual è l'autore di Buzzer Beater manga?,select  ?o    {    <http://dbpedia.org/resource/Buzzer_Beater_(manga)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Takehiko_Inoue,Takehiko Inoue,NPP
2310,Qual era l'autore di Chkdsk?,select  ?o    {    <http://dbpedia.org/resource/CHKDSK> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Tim_Paterson,Tim Paterson,NPP
2311,Qual è l'autore di Chkdsk?,select  ?o    {    <http://dbpedia.org/resource/CHKDSK> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Tim_Paterson,Tim Paterson,NPP
2312,Qual era l'autore di CKAN?,select  ?o    {    <http://dbpedia.org/resource/CKAN> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Open_Knowledge_Foundation,Open Knowledge Foundation,NPP
2313,Qual è l'autore di CKAN?,select  ?o    {    <http://dbpedia.org/resource/CKAN> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Open_Knowledge_Foundation,Open Knowledge Foundation,NPP
2315,l'autore di Banana Fish,select  ?o    {    <http://dbpedia.org/resource/Banana_Fish> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Akimi_Yoshida,Akimi Yoshida,NPP
2316,l'autore di Banda di fratelli,select  ?o    {    <http://dbpedia.org/resource/Band_of_Brothers_(book)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Stephen_E._Ambrose,Stephen Ambrose,NPP
2317,l'autore di Baoh,select  ?o    {    <http://dbpedia.org/resource/Baoh> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Hirohiko_Araki,Hirohiko Araki,NPP
2318,l'autore di Barbie Rockstar,select  ?o    {    <http://dbpedia.org/resource/Barbie_and_the_Rockers:_Out_of_This_World> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Ruth_Handler,Ruth Handler,NPP
2319,l'autore di Barbie in viaggio nel tempo,select  ?o    {    <http://dbpedia.org/resource/Barbie_and_the_Sensations:_Rockin'_Back_to_Earth> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Ruth_Handler,Ruth Handler,NPP
2320,l'autore di Il profumo del potere,select  ?o    {    <http://dbpedia.org/resource/Bare_Essence> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Walter_Grauman,Walter Grauman,NPP
2321,l'autore di Gen di Hiroshima,select  ?o    {    <http://dbpedia.org/resource/Barefoot_Gen> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Keiji_Nakazawa,Keiji Nakazawa,NPP
2322,l'autore di A piedi nudi nel parco (serie televisiva),select  ?o    {    <http://dbpedia.org/resource/Barefoot_in_the_Park_(TV_series)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Charles_Shyer,Charles Shyer,NPP
2323,l'autore di Gino Bartali - L'intramontabile,select  ?o    {    <http://dbpedia.org/resource/Bartali:_The_Iron_Man> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Alberto_Negrin,Alberto Negrin,NPP
2324,l'autore di Annunciazione Bartolini Salimbeni,select  ?o    {    <http://dbpedia.org/resource/Bartolini_Salimbeni_Annunciation> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Lorenzo_Monaco,Lorenzo Monaco,NPP
2325,l'autore di Alita l'angelo della battaglia,select  ?o    {    <http://dbpedia.org/resource/Battle_Angel_Alita> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Yukito_Kishiro,Yukito Kishiro,NPP
2326,l'autore di Alita Last Order,select  ?o    {    <http://dbpedia.org/resource/Battle_Angel_Alita:_Last_Order> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Yukito_Kishiro,Yukito Kishiro,NPP
2327,l'autore di Battle Club,select  ?o    {    <http://dbpedia.org/resource/Battle_Club> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Yūji_Shiozaki,Yuji Shiozaki,NPP
2328,l'autore di Battle Royale (manga),select  ?o    {    <http://dbpedia.org/resource/Battle_Royale_(manga)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Koushun_Takami,Koushun Takami,NPP
2329,l'autore di Battle Royale (romanzo),select  ?o    {    <http://dbpedia.org/resource/Battle_Royale_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Koushun_Takami,Koushun Takami,NPP
2330,l'autore di Battle Tendency,select  ?o    {    <http://dbpedia.org/resource/Battle_Tendency> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Hirohiko_Araki,Hirohiko Araki,NPP
2331,l'autore di Battaglia di Ostia (Raffaello),select  ?o    {    <http://dbpedia.org/resource/Battle_of_Ostia_(Raphael's_painting)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Raphael,Raffaello Sanzio,NPP
2332,l'autore di Battaglia di Salvore,select  ?o    {    <http://dbpedia.org/resource/Battle_of_Salvore> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Domenico_Tintoretto,Domenico Robusti,NPP
2333,l'autore di Battaglia per la Terra (romanzo),select  ?o    {    <http://dbpedia.org/resource/Battlefield_Earth_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/L._Ron_Hubbard,L. Ron Hubbard,NPP
2334,l'autore di Battlestar Galactica: The Plan,select  ?o    {    <http://dbpedia.org/resource/Battlestar_Galactica:_The_Plan> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Jane_Espenson,Jane Espenson,NPP
2335,l'autore di Battlestar Galactica (miniserie televisiva),select  ?o    {    <http://dbpedia.org/resource/Battlestar_Galactica_(miniseries)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Ronald_D._Moore,Ronald D. Moore,NPP
2336,l'autore di BayFiles,select  ?o    {    <http://dbpedia.org/resource/BayFiles> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gottfrid_Svartholm,Gottfrid Svartholm,NPP
2337,l'autore di La spiaggia di Scheveningen prima di una tempesta,select  ?o    {    <http://dbpedia.org/resource/Beach_at_Scheveningen_in_Stormy_Weather> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Vincent_van_Gogh,Vincent van Gogh,NPP
2338,l'autore di Bearcats!,select  ?o    {    <http://dbpedia.org/resource/Bearcats!> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Douglas_Heyes,Douglas Heyes,NPP
2339,l'autore di Beast Master,select  ?o    {    <http://dbpedia.org/resource/Beast_Master_(manga)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Kyousuke_Motomi,Kyōsuke Motomi,NPP
2340,l'autore di La bella e la bestia (serie televisiva),select  ?o    {    <http://dbpedia.org/resource/Beauty_and_the_Beast_(1987_TV_series)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Howard_Gordon,Howard Gordon,NPP
2341,l'autore di Sacrificio di sangue,select  ?o    {    <http://dbpedia.org/resource/Bec_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Darren_Shan,Darren Shan,NPP
2342,l'autore di Perché la notte,select  ?o    {    <http://dbpedia.org/resource/Because_the_Night_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/James_Ellroy,James Ellroy,NPP
2343,l'autore di Beck (manga),select  ?o    {    <http://dbpedia.org/resource/Beck_(manga)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Harold_Sakuishi,Harold Sakuishi,NPP
2344,l'autore di Camere da letto (opera teatrale),select  ?o    {    <http://dbpedia.org/resource/Bedroom_Farce_(play)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Alan_Ayckbourn,Alan Ayckbourn,NPP
2345,l'autore di La camera di Vincent ad Arles,select  ?o    {    <http://dbpedia.org/resource/Bedroom_in_Arles> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Vincent_van_Gogh,Vincent van Gogh,NPP
2346,l'autore di Beelzebub (manga),select  ?o    {    <http://dbpedia.org/resource/Beelzebub_(manga)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Ryuhei_Tamura,Ryuhei Tamura,NPP
2347,l'autore di Fregio di Beethoven,select  ?o    {    <http://dbpedia.org/resource/Beethoven_Frieze> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Gustav_Klimt,Gustav Klimt,NPP
2348,l'autore di Prima del gelo,select  ?o    {    <http://dbpedia.org/resource/Before_the_Frost> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Henning_Mankell,Henning Mankell,NPP
2349,l'autore di Belfagor (romanzo),select  ?o    {    <http://dbpedia.org/resource/Belphégor_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Arthur_Bernède,Arthur Bernède,NPP
2350,l'autore di Una tigre del Bengala allo zoo di Baghdad,select  ?o    {    <http://dbpedia.org/resource/Bengal_Tiger_at_the_Baghdad_Zoo> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Rajiv_Joseph,Rajiv Joseph,NPP
2351,l'autore di Il giovane Mussolini,select  ?o    {    <http://dbpedia.org/resource/Benito_(film)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Lidia_Ravera,Lidia Ravera,NPP
2352,l'autore di Istantanea di un delitto,select  ?o    {    <http://dbpedia.org/resource/4.50_from_Paddington> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Agatha_Christie,Agatha Christie,NPP
2353,l'autore di Le donne del club omicidi,select  ?o    {    <http://dbpedia.org/resource/4th_of_July_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Maxine_Paetro,Maxine Paetro,NPP
2354,l'autore di 54 (romanzo),select  ?o    {    <http://dbpedia.org/resource/54_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Wu_Ming,Wu Ming,NPP
2355,l'autore di L'ora decisiva,select  ?o    {    <http://dbpedia.org/resource/61_Hours> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Lee_Child,Lee Child,NPP
2356,l'autore di Il settimo inferno,select  ?o    {    <http://dbpedia.org/resource/7th_Heaven_(novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Maxine_Paetro,Maxine Paetro,NPP
2357,l'autore di 8 (opera teatrale),select  ?o    {    <http://dbpedia.org/resource/8_(play)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Dustin_Lance_Black,Dustin Lance Black,NPP
2358,l'autore di 99 Cent II Diptychon,select  ?o    {    <http://dbpedia.org/resource/99_Cent_II_Diptychon> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Andreas_Gursky,Andreas Gursky,NPP
2359,l'autore di Btooom!,select  ?o    {    <http://dbpedia.org/resource/Btooom!> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Junya_Inoue,Jun'ya Inoue,NPP
2360,l'autore di Budda (manga),select  ?o    {    <http://dbpedia.org/resource/Buddha_(manga)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Osamu_Tezuka,Osamu Tezuka,NPP
2361,l'autore di Jack Barron e l'eternità,select  ?o    {    <http://dbpedia.org/resource/Bug_Jack_Barron> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Norman_Spinrad,Norman Spinrad,NPP
2362,l'autore di Bugs Bunny: Le pazze storie di Natale,select  ?o    {    <http://dbpedia.org/resource/Bugs_Bunny's_Looney_Christmas_Tales> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Friz_Freleng,Friz Freleng,NPP
2363,l'autore di All'inseguimento della morte rossa,select  ?o    {    <http://dbpedia.org/resource/Bullet_to_Beijing> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Harry_Alan_Towers,Harry Alan Towers,NPP
2364,l'autore di Dono di cenere,select  ?o    {    <http://dbpedia.org/resource/Burnt_Offerings_(Hamilton_novel)> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Laurell_K._Hamilton,Laurell K. Hamilton,NPP
2365,l'autore di Gli affari sono gli affari,select  ?o    {    <http://dbpedia.org/resource/Business_is_business> <http://dbpedia.org/ontology/author>  ?o    },http://dbpedia.org/resource/Octave_Mirbeau,Octave Mirbeau,NPP
