questions7.csv:99636,Qual era il fuso orario di West Rockhill?,"select  ?o    {    <http://dbpedia.org/resource/West_Rockhill_Township,_Bucks_County,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99637,Qual è il fuso orario di West Rockhill?,"select  ?o    {    <http://dbpedia.org/resource/West_Rockhill_Township,_Bucks_County,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99638,Qual era il fuso orario di Cresson Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Cresson,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99639,Qual è il fuso orario di Cresson Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Cresson,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99640,Qual era il fuso orario di Portage Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Portage,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99641,Qual è il fuso orario di Portage Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Portage,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99642,Qual era il fuso orario di East Whiteland?,"select  ?o    {    <http://dbpedia.org/resource/East_Whiteland_Township,_Chester_County,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99643,Qual è il fuso orario di East Whiteland?,"select  ?o    {    <http://dbpedia.org/resource/East_Whiteland_Township,_Chester_County,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99644,Qual era il fuso orario di New Bethlehem?,"select  ?o    {    <http://dbpedia.org/resource/New_Bethlehem,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99645,Qual è il fuso orario di New Bethlehem?,"select  ?o    {    <http://dbpedia.org/resource/New_Bethlehem,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99646,Qual era il fuso orario di Habo comune?,select  ?o    {    <http://dbpedia.org/resource/Habo_Municipality> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:99647,Qual è il fuso orario di Habo comune?,select  ?o    {    <http://dbpedia.org/resource/Habo_Municipality> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:99648,Qual era il fuso orario di Alvesta comune?,select  ?o    {    <http://dbpedia.org/resource/Alvesta_Municipality> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:99649,Qual è il fuso orario di Alvesta comune?,select  ?o    {    <http://dbpedia.org/resource/Alvesta_Municipality> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:99650,Qual era il fuso orario di Almedia?,"select  ?o    {    <http://dbpedia.org/resource/Almedia,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99651,Qual è il fuso orario di Almedia?,"select  ?o    {    <http://dbpedia.org/resource/Almedia,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99652,Qual era il fuso orario di Millville Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Millville,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99653,Qual è il fuso orario di Millville Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Millville,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99654,Qual era il fuso orario di Steelton?,"select  ?o    {    <http://dbpedia.org/resource/Steelton,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99655,Qual è il fuso orario di Steelton?,"select  ?o    {    <http://dbpedia.org/resource/Steelton,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99656,Qual era il fuso orario di Darby Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Darby,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99657,Qual è il fuso orario di Darby Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Darby,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99658,Qual era il fuso orario di Chester Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Chester,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99659,Qual è il fuso orario di Chester Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Chester,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99660,Qual era il fuso orario di Media Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Media,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99661,Qual è il fuso orario di Media Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Media,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99662,Qual era il fuso orario di Upper Darby?,"select  ?o    {    <http://dbpedia.org/resource/Upper_Darby_Township,_Delaware_County,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99663,Qual è il fuso orario di Upper Darby?,"select  ?o    {    <http://dbpedia.org/resource/Upper_Darby_Township,_Delaware_County,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99664,Qual era il fuso orario di McKean Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/McKean,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99665,Qual è il fuso orario di McKean Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/McKean,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99666,Qual era il fuso orario di Markleysburg?,"select  ?o    {    <http://dbpedia.org/resource/Markleysburg,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99667,Qual è il fuso orario di Markleysburg?,"select  ?o    {    <http://dbpedia.org/resource/Markleysburg,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99668,Qual era il fuso orario di Marklesburg?,"select  ?o    {    <http://dbpedia.org/resource/Marklesburg,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99669,Qual è il fuso orario di Marklesburg?,"select  ?o    {    <http://dbpedia.org/resource/Marklesburg,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99670,Qual era il fuso orario di Black Lick?,"select  ?o    {    <http://dbpedia.org/resource/Black_Lick,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99671,Qual è il fuso orario di Black Lick?,"select  ?o    {    <http://dbpedia.org/resource/Black_Lick,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99672,Qual era il fuso orario di Jacksonville Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Jacksonville,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99673,Qual è il fuso orario di Jacksonville Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Jacksonville,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99674,Qual era il fuso orario di New Castle contea di Lawrence Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/New_Castle,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99675,Qual è il fuso orario di New Castle contea di Lawrence Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/New_Castle,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99676,Qual era il fuso orario di Annville Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Annville_Township,_Lebanon_County,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99677,Qual è il fuso orario di Annville Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Annville_Township,_Lebanon_County,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99678,Qual era il fuso orario di Exeter Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Exeter,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99679,Qual è il fuso orario di Exeter Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Exeter,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99680,Qual era il fuso orario di Wyoming Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Wyoming,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99681,Qual è il fuso orario di Wyoming Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Wyoming,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99682,Qual era il fuso orario di Montgomery contea di Lycoming Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Montgomery,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99683,Qual è il fuso orario di Montgomery contea di Lycoming Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Montgomery,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99684,Qual era il fuso orario di Bradford contea di McKean Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Bradford,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99685,Qual è il fuso orario di Bradford contea di McKean Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Bradford,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99686,Qual era il fuso orario di Uluṟu?,select  ?o    {    <http://dbpedia.org/resource/Uluru> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:99687,Qual è il fuso orario di Uluṟu?,select  ?o    {    <http://dbpedia.org/resource/Uluru> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:99688,Qual era il fuso orario di Abington Contea di Montgomery Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Abington_Township,_Montgomery_County,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99689,Qual è il fuso orario di Abington Contea di Montgomery Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Abington_Township,_Montgomery_County,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99690,Qual era il fuso orario di Northampton Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Northampton,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99691,Qual è il fuso orario di Northampton Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Northampton,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99692,Qual era il fuso orario di Blain Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Blain,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99693,Qual è il fuso orario di Blain Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Blain,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99694,Qual era il fuso orario di Milford contea di Pike Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Milford,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99695,Qual è il fuso orario di Milford contea di Pike Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Milford,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99696,Qual era il fuso orario di Cressona?,"select  ?o    {    <http://dbpedia.org/resource/Cressona,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99697,Qual è il fuso orario di Cressona?,"select  ?o    {    <http://dbpedia.org/resource/Cressona,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99698,Qual era il fuso orario di Roseville Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Roseville,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99699,Qual è il fuso orario di Roseville Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Roseville,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99700,Qual era il fuso orario di Oil City Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Oil_City,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99701,Qual è il fuso orario di Oil City Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Oil_City,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99702,Qual era il fuso orario di Rouseville?,"select  ?o    {    <http://dbpedia.org/resource/Rouseville,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99703,Qual è il fuso orario di Rouseville?,"select  ?o    {    <http://dbpedia.org/resource/Rouseville,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99704,Qual era il fuso orario di Goldsboro Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Goldsboro,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99705,Qual è il fuso orario di Goldsboro Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Goldsboro,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99706,Qual era il fuso orario di Hanover Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Hanover,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99707,Qual è il fuso orario di Hanover Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/Hanover,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99708,Qual era il fuso orario di New Salem Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/New_Salem,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99709,Qual è il fuso orario di New Salem Pennsylvania?,"select  ?o    {    <http://dbpedia.org/resource/New_Salem,_Pennsylvania> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99710,Qual era il fuso orario di Beaufort Carolina del Sud?,"select  ?o    {    <http://dbpedia.org/resource/Beaufort,_South_Carolina> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99711,Qual è il fuso orario di Beaufort Carolina del Sud?,"select  ?o    {    <http://dbpedia.org/resource/Beaufort,_South_Carolina> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99712,Qual era il fuso orario di Kershaw?,"select  ?o    {    <http://dbpedia.org/resource/Kershaw,_South_Carolina> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99713,Qual è il fuso orario di Kershaw?,"select  ?o    {    <http://dbpedia.org/resource/Kershaw,_South_Carolina> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99714,Qual era il fuso orario di Buffalo Dakota del Sud?,"select  ?o    {    <http://dbpedia.org/resource/Buffalo,_South_Dakota> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99715,Qual è il fuso orario di Buffalo Dakota del Sud?,"select  ?o    {    <http://dbpedia.org/resource/Buffalo,_South_Dakota> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99716,Qual era il fuso orario di Tripp Dakota del Sud?,"select  ?o    {    <http://dbpedia.org/resource/Tripp,_South_Dakota> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99717,Qual è il fuso orario di Tripp Dakota del Sud?,"select  ?o    {    <http://dbpedia.org/resource/Tripp,_South_Dakota> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99718,Qual era il fuso orario di Mellette?,"select  ?o    {    <http://dbpedia.org/resource/Mellette,_South_Dakota> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99719,Qual è il fuso orario di Mellette?,"select  ?o    {    <http://dbpedia.org/resource/Mellette,_South_Dakota> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99720,Qual era il fuso orario di Wildwood Lake?,"select  ?o    {    <http://dbpedia.org/resource/Wildwood_Lake,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99721,Qual è il fuso orario di Wildwood Lake?,"select  ?o    {    <http://dbpedia.org/resource/Wildwood_Lake,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99722,Qual era il fuso orario di Forest Hills Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Forest_Hills,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99723,Qual è il fuso orario di Forest Hills Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Forest_Hills,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99724,Qual era il fuso orario di Dyer Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Dyer,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99725,Qual è il fuso orario di Dyer Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Dyer,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99726,Qual era il fuso orario di Rutherford Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Rutherford,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99727,Qual è il fuso orario di Rutherford Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Rutherford,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99728,Qual era il fuso orario di Jackson Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Jackson,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99729,Qual è il fuso orario di Jackson Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Jackson,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99730,Qual era il fuso orario di Decatur Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Decatur,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99731,Qual è il fuso orario di Decatur Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Decatur,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99732,Qual era il fuso orario di Benton Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Benton,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99733,Qual è il fuso orario di Benton Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Benton,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99734,Qual era il fuso orario di Franklin Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Franklin,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99735,Qual è il fuso orario di Franklin Tennessee?,"select  ?o    {    <http://dbpedia.org/resource/Franklin,_Tennessee> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99736,Qual era il fuso orario di Zavalla Texas?,"select  ?o    {    <http://dbpedia.org/resource/Zavalla,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99737,Qual è il fuso orario di Zavalla Texas?,"select  ?o    {    <http://dbpedia.org/resource/Zavalla,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99738,Qual era il fuso orario di Live Oak Texas?,"select  ?o    {    <http://dbpedia.org/resource/Live_Oak,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99739,Qual è il fuso orario di Live Oak Texas?,"select  ?o    {    <http://dbpedia.org/resource/Live_Oak,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99740,Qual era il fuso orario di Caldwell Texas?,"select  ?o    {    <http://dbpedia.org/resource/Caldwell,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99741,Qual è il fuso orario di Caldwell Texas?,"select  ?o    {    <http://dbpedia.org/resource/Caldwell,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99742,Qual era il fuso orario di Rusk Texas?,"select  ?o    {    <http://dbpedia.org/resource/Rusk,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99743,Qual è il fuso orario di Rusk Texas?,"select  ?o    {    <http://dbpedia.org/resource/Rusk,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99744,Qual era il fuso orario di Parker Texas?,"select  ?o    {    <http://dbpedia.org/resource/Parker,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99745,Qual è il fuso orario di Parker Texas?,"select  ?o    {    <http://dbpedia.org/resource/Parker,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99746,Qual era il fuso orario di Ector Stati Uniti d'America?,"select  ?o    {    <http://dbpedia.org/resource/Ector,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99747,Qual è il fuso orario di Ector Stati Uniti d'America?,"select  ?o    {    <http://dbpedia.org/resource/Ector,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99748,Qual era il fuso orario di Sherman Texas?,"select  ?o    {    <http://dbpedia.org/resource/Sherman,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99749,Qual è il fuso orario di Sherman Texas?,"select  ?o    {    <http://dbpedia.org/resource/Sherman,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99750,Qual era il fuso orario di Anderson Texas?,"select  ?o    {    <http://dbpedia.org/resource/Anderson,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99751,Qual è il fuso orario di Anderson Texas?,"select  ?o    {    <http://dbpedia.org/resource/Anderson,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99752,Qual era il fuso orario di Marion Texas?,"select  ?o    {    <http://dbpedia.org/resource/Marion,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99753,Qual è il fuso orario di Marion Texas?,"select  ?o    {    <http://dbpedia.org/resource/Marion,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99754,Qual era il fuso orario di Lumberton Texas?,"select  ?o    {    <http://dbpedia.org/resource/Lumberton,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99755,Qual è il fuso orario di Lumberton Texas?,"select  ?o    {    <http://dbpedia.org/resource/Lumberton,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99756,Qual era il fuso orario di Pharr?,"select  ?o    {    <http://dbpedia.org/resource/Pharr,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99757,Qual è il fuso orario di Pharr?,"select  ?o    {    <http://dbpedia.org/resource/Pharr,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99758,Qual era il fuso orario di Crockett Texas?,"select  ?o    {    <http://dbpedia.org/resource/Crockett,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99759,Qual è il fuso orario di Crockett Texas?,"select  ?o    {    <http://dbpedia.org/resource/Crockett,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99760,Qual era il fuso orario di China Texas?,"select  ?o    {    <http://dbpedia.org/resource/China,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99761,Qual è il fuso orario di China Texas?,"select  ?o    {    <http://dbpedia.org/resource/China,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99762,Qual era il fuso orario di Kenedy Texas?,"select  ?o    {    <http://dbpedia.org/resource/Kenedy,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99763,Qual è il fuso orario di Kenedy Texas?,"select  ?o    {    <http://dbpedia.org/resource/Kenedy,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99764,Qual era il fuso orario di Terrell Texas?,"select  ?o    {    <http://dbpedia.org/resource/Terrell,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99765,Qual è il fuso orario di Terrell Texas?,"select  ?o    {    <http://dbpedia.org/resource/Terrell,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99766,Qual era il fuso orario di Earth Texas?,"select  ?o    {    <http://dbpedia.org/resource/Earth,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99767,Qual è il fuso orario di Earth Texas?,"select  ?o    {    <http://dbpedia.org/resource/Earth,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:99768,Qual era il fuso orario di Hardin Texas?,"select  ?o    {    <http://dbpedia.org/resource/Hardin,_Texas> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
