id,question,sparql,answer_rdf,answer,frame
2585,Qual è il predecessore di Buick LaCrosse?,select  ?o    {    <http://dbpedia.org/resource/Buick_LaCrosse> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Regal,Buick Regal,NPP
2586,Qual era il predecessore di Buick LeSabre?,select  ?o    {    <http://dbpedia.org/resource/Buick_LeSabre> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Special,Buick Special,NPP
2587,Qual è il predecessore di Buick LeSabre?,select  ?o    {    <http://dbpedia.org/resource/Buick_LeSabre> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Special,Buick Special,NPP
2588,Qual era il predecessore di Buick Lucerne?,select  ?o    {    <http://dbpedia.org/resource/Buick_Lucerne> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Park_Avenue,Buick Park Avenue,NPP
2589,Qual è il predecessore di Buick Lucerne?,select  ?o    {    <http://dbpedia.org/resource/Buick_Lucerne> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Park_Avenue,Buick Park Avenue,NPP
2590,Qual era il predecessore di Buick Master Six?,select  ?o    {    <http://dbpedia.org/resource/Buick_Master_Six> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Six,Buick Serie D-Six,NPP
2591,Qual è il predecessore di Buick Master Six?,select  ?o    {    <http://dbpedia.org/resource/Buick_Master_Six> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Six,Buick Serie D-Six,NPP
2592,Qual era il predecessore di Buick Park Avenue?,select  ?o    {    <http://dbpedia.org/resource/Buick_Park_Avenue> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Holden_Caprice,Holden Caprice,NPP
2593,Qual è il predecessore di Buick Park Avenue?,select  ?o    {    <http://dbpedia.org/resource/Buick_Park_Avenue> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Holden_Caprice,Holden Caprice,NPP
2594,Qual era il predecessore di Buick Rainier?,select  ?o    {    <http://dbpedia.org/resource/Buick_Rainier> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Oldsmobile_Bravada,Oldsmobile Bravada,NPP
2595,Qual è il predecessore di Buick Rainier?,select  ?o    {    <http://dbpedia.org/resource/Buick_Rainier> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Oldsmobile_Bravada,Oldsmobile Bravada,NPP
2596,Qual era il predecessore di Buick Regal?,select  ?o    {    <http://dbpedia.org/resource/Buick_Regal> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Skylark,Buick Skylark,NPP
2597,Qual è il predecessore di Buick Regal?,select  ?o    {    <http://dbpedia.org/resource/Buick_Regal> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Skylark,Buick Skylark,NPP
2598,Qual era il predecessore di Buick Riviera?,select  ?o    {    <http://dbpedia.org/resource/Buick_Riviera> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Super,Buick Super,NPP
2599,Qual è il predecessore di Buick Riviera?,select  ?o    {    <http://dbpedia.org/resource/Buick_Riviera> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Super,Buick Super,NPP
2600,Qual era il predecessore di Buick Roadmaster?,select  ?o    {    <http://dbpedia.org/resource/Buick_Roadmaster> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Master_Six,Buick Master Six,NPP
2601,Qual è il predecessore di Buick Roadmaster?,select  ?o    {    <http://dbpedia.org/resource/Buick_Roadmaster> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Master_Six,Buick Master Six,NPP
2602,Qual era il predecessore di Buick Skyhawk?,select  ?o    {    <http://dbpedia.org/resource/Buick_Skyhawk> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Isuzu_Gemini,Isuzu Gemini,NPP
2603,Qual è il predecessore di Buick Skyhawk?,select  ?o    {    <http://dbpedia.org/resource/Buick_Skyhawk> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Isuzu_Gemini,Isuzu Gemini,NPP
2604,Qual era il predecessore di Buick Special?,select  ?o    {    <http://dbpedia.org/resource/Buick_Special> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Marquette_(automobile),Marquette (azienda),NPP
2605,Qual è il predecessore di Buick Special?,select  ?o    {    <http://dbpedia.org/resource/Buick_Special> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Marquette_(automobile),Marquette (azienda),NPP
2606,Qual era il predecessore di Buick Standard Six?,select  ?o    {    <http://dbpedia.org/resource/Buick_Standard_Six> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Six,Buick Serie D-Six,NPP
2607,Qual è il predecessore di Buick Standard Six?,select  ?o    {    <http://dbpedia.org/resource/Buick_Standard_Six> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Six,Buick Serie D-Six,NPP
2608,Qual era il predecessore di Buick Super?,select  ?o    {    <http://dbpedia.org/resource/Buick_Super> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Master_Six,Buick Master Six,NPP
2609,Qual è il predecessore di Buick Super?,select  ?o    {    <http://dbpedia.org/resource/Buick_Super> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Master_Six,Buick Master Six,NPP
2610,Qual era il predecessore di Buick Terraza?,select  ?o    {    <http://dbpedia.org/resource/Buick_Terraza> <http://dbpedia.org/ontology/predecessor>  ?o    },,no answer found,NPP
2611,Qual è il predecessore di Buick Terraza?,select  ?o    {    <http://dbpedia.org/resource/Buick_Terraza> <http://dbpedia.org/ontology/predecessor>  ?o    },,no answer found,NPP
2612,Qual era il predecessore di Buick Verano?,select  ?o    {    <http://dbpedia.org/resource/Buick_Verano> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Skylark,Buick Skylark,NPP
2613,Qual è il predecessore di Buick Verano?,select  ?o    {    <http://dbpedia.org/resource/Buick_Verano> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Skylark,Buick Skylark,NPP
2614,Qual era il predecessore di Buick Wildcat?,select  ?o    {    <http://dbpedia.org/resource/Buick_Wildcat> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Invicta,Buick Invicta,NPP
2615,Qual è il predecessore di Buick Wildcat?,select  ?o    {    <http://dbpedia.org/resource/Buick_Wildcat> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Invicta,Buick Invicta,NPP
2617,il predecessore di Baltazar Enrique Porras Cardozo,select  ?o    {    <http://dbpedia.org/resource/Baltazar_Enrique_Porras_Cardozo> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Miguel_Antonio_Salas_Salas,,NPP
2618,il predecessore di Banca Generali,select  ?o    {    <http://dbpedia.org/resource/Banca_Generali> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Cassa_di_Risparmio_di_Trieste,,NPP
2619,il predecessore di Banca Intesa,select  ?o    {    <http://dbpedia.org/resource/Banca_Intesa> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Cassa_di_Risparmio_delle_Provincie_Lombarde,Cassa di Risparmio delle Provincie Lombarde,NPP
2620,il predecessore di Banca Popolare di Mantova,select  ?o    {    <http://dbpedia.org/resource/Banca_Popolare_di_Mantova> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Banca_Operaia_di_Pescopagano,,NPP
2621,il predecessore di Bandai Namco Entertainment,select  ?o    {    <http://dbpedia.org/resource/Bandai_Namco_Entertainment> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Namco,Namco,NPP
2622,il predecessore di Bandai Super Vision 8000,select  ?o    {    <http://dbpedia.org/resource/Bandai_Super_Vision_8000> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bandai_TV_Jack_5000,,NPP
2623,il predecessore di Bandar bin Sultan Al Sa'ud,select  ?o    {    <http://dbpedia.org/resource/Bandar_bin_Sultan_Al_Saud> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Muqrin_bin_Abdulaziz,Muqrin bin 'Abd al-'Aziz Al Sa'ud,NPP
2624,il predecessore di Banijay Group,select  ?o    {    <http://dbpedia.org/resource/Banijay> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Endemol_Shine_Group,,NPP
2625,il predecessore di Bank of America Corporation,select  ?o    {    <http://dbpedia.org/resource/Bank_of_America> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bank_of_America,Bank of America Corporation,NPP
2626,il predecessore di Baosteel,select  ?o    {    <http://dbpedia.org/resource/Baowu> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Wuhan_Iron_and_Steel_Corporation,,NPP
2627,il predecessore di Barbara Jo Walker,select  ?o    {    <http://dbpedia.org/resource/Barbara_Jo_Walker> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Marilyn_Buferd,Marilyn Buferd,NPP
2628,il predecessore di Bardylis II,select  ?o    {    <http://dbpedia.org/resource/Bardylis_II> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Cleitus_(son_of_Bardylis),Clito (re dei Dardani),NPP
2629,il predecessore di Barghash bin Sa'id di Zanzibar,select  ?o    {    <http://dbpedia.org/resource/Barghash_bin_Said_of_Zanzibar> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Majid_bin_Said_of_Zanzibar,Majid bin Sa'id di Zanzibar,NPP
2630,il predecessore di Barnes & Noble,select  ?o    {    <http://dbpedia.org/resource/Barnes_&_Noble> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Corporate_spin-off,Spin-off (diritto),NPP
2631,il predecessore di Guglielmina di Dörnberg,select  ?o    {    <http://dbpedia.org/resource/Baroness_Wilhelmine_of_Dörnberg> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Duchess_Therese_of_Mecklenburg-Strelitz,Teresa di Meclemburgo-Strelitz,NPP
2632,il predecessore di Barry Christopher Knestout,select  ?o    {    <http://dbpedia.org/resource/Barry_C._Knestout> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Francis_X._DiLorenzo,,NPP
2633,il predecessore di Bartolomeo di Costantinopoli,select  ?o    {    <http://dbpedia.org/resource/Bartholomew_I_of_Constantinople> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Demetrios_I_of_Constantinople,Demetrio di Costantinopoli,NPP
2634,il predecessore di Bartolomeo Bacilieri,select  ?o    {    <http://dbpedia.org/resource/Bartolomeo_Bacilieri> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Luigi_di_Canossa,Luigi di Canossa,NPP
2635,il predecessore di Carlo Bartolomeo Romilli,select  ?o    {    <http://dbpedia.org/resource/Bartolomeo_Carlo_Romilli> <http://dbpedia.org/ontology/predecessor>  ?o    },,no answer found,NPP
2636,il predecessore di Bartolomeo Pacca,select  ?o    {    <http://dbpedia.org/resource/Bartolomeo_Pacca> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Giulio_Maria_della_Somaglia,Giulio Maria della Somaglia,NPP
2637,il predecessore di Bartolomeo d'Avanzo,select  ?o    {    <http://dbpedia.org/resource/Bartolomeo_d'Avanzo> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Nicola_Sterlini,,NPP
2638,il predecessore di Baruch Ashlag,select  ?o    {    <http://dbpedia.org/resource/Baruch_Ashlag> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Yehuda_Ashlag,Yehuda Ashlag,NPP
2639,il predecessore di Basarab I di Valacchia,select  ?o    {    <http://dbpedia.org/resource/Basarab_I_of_Wallachia> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Thocomerius,,NPP
2640,il predecessore di Isaac Cleemis Thottunkal,select  ?o    {    <http://dbpedia.org/resource/Baselios_Cleemis> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Cyril_Baselios,Cyril Baselios Malancharuvil,NPP
2641,il predecessore di Bashar Warda,select  ?o    {    <http://dbpedia.org/resource/Bashar_Warda> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Yacoub_Denha_Scher,,NPP
2642,il predecessore di Basil Hume,select  ?o    {    <http://dbpedia.org/resource/Basil_Hume> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/John_Heenan_(cardinal),John Carmel Heenan,NPP
2643,il predecessore di Basilio I il Macedone,select  ?o    {    <http://dbpedia.org/resource/Basil_I> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Michael_III,Michele III,NPP
2644,il predecessore di Basilio II Bulgaroctono,select  ?o    {    <http://dbpedia.org/resource/Basil_II> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/John_I_Tzimiskes,Giovanni I Zimisce,NPP
2645,il predecessore di Basilio Pompilj,select  ?o    {    <http://dbpedia.org/resource/Basilio_Pompili> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Pietro_Respighi,Pietro Respighi,NPP
2646,il predecessore di Baldovino de Ligne,"select  ?o    {    <http://dbpedia.org/resource/Baudouin,_Prince_of_Ligne> <http://dbpedia.org/ontology/predecessor>  ?o    }",http://dbpedia.org/resource/Prince_Eugène_de_Ligne,Eugenio II di Ligne,NPP
2647,il predecessore di Baldovino del Belgio,select  ?o    {    <http://dbpedia.org/resource/Baudouin_of_Belgium> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Leopold_III_of_Belgium,Leopoldo III del Belgio,NPP
2648,il predecessore di Baydu,select  ?o    {    <http://dbpedia.org/resource/Baydu> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Gaykhatu,Gaykhatu,NPP
2649,il predecessore di Bayezid I,select  ?o    {    <http://dbpedia.org/resource/Bayezid_I> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Murad_I,Murad I,NPP
2650,il predecessore di Bayezid II,select  ?o    {    <http://dbpedia.org/resource/Bayezid_II> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Mehmed_the_Conqueror,Maometto II,NPP
2651,il predecessore di Bayinnaung,select  ?o    {    <http://dbpedia.org/resource/Bayinnaung> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Tabinshwehti,Tabinshwehti,NPP
2652,il predecessore di BeBe Shopp,select  ?o    {    <http://dbpedia.org/resource/BeBe_Shopp> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Barbara_Jo_Walker,Barbara Jo Walker,NPP
2653,il predecessore di Beatrice di Provenza,select  ?o    {    <http://dbpedia.org/resource/Beatrice_of_Provence> <http://dbpedia.org/ontology/predecessor>  ?o    },"http://dbpedia.org/resource/Ramon_Berenguer_IV,_Count_of_Provence",Raimondo Berengario IV di Provenza,NPP
2654,il predecessore di Beatrice dei Paesi Bassi,select  ?o    {    <http://dbpedia.org/resource/Beatrix_of_the_Netherlands> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Juliana_of_the_Netherlands,Giuliana dei Paesi Bassi,NPP
2655,il predecessore di Béchara Boutros Raï,select  ?o    {    <http://dbpedia.org/resource/Bechara_Boutros_al-Rahi> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Nasrallah_Boutros_Sfeir,Nasrallah Pierre Sfeir,NPP
2656,il predecessore di Beechcraft 1900,select  ?o    {    <http://dbpedia.org/resource/Beechcraft_1900> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Beechcraft_Super_King_Air,Beechcraft Super King Air,NPP
2657,il predecessore di Beechcraft Baron,select  ?o    {    <http://dbpedia.org/resource/Beechcraft_Baron> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Beechcraft_Travel_Air,,NPP
2658,il predecessore di Beechcraft C-12 Huron,select  ?o    {    <http://dbpedia.org/resource/Beechcraft_C-12_Huron> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Beechcraft_Super_King_Air,Beechcraft Super King Air,NPP
2659,il predecessore di Beechcraft Model 99,select  ?o    {    <http://dbpedia.org/resource/Beechcraft_Model_99> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Beechcraft_King_Air,,NPP
2660,il predecessore di Beechcraft T-34 Mentor,select  ?o    {    <http://dbpedia.org/resource/Beechcraft_T-34_Mentor> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Beechcraft_Bonanza,,NPP
2661,il predecessore di Beechcraft T-6 Texan II,select  ?o    {    <http://dbpedia.org/resource/Beechcraft_T-6_Texan_II> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Pilatus_PC-9,Pilatus PC-9,NPP
2662,il predecessore di Beilby Porteus,select  ?o    {    <http://dbpedia.org/resource/Beilby_Porteus> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Robert_Lowth,Robert Lowth,NPP
2663,il predecessore di Bell 206,select  ?o    {    <http://dbpedia.org/resource/Bell_206> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_YOH-4,,NPP
2664,il predecessore di Bell 207 Sioux Scout,select  ?o    {    <http://dbpedia.org/resource/Bell_207_Sioux_Scout> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_47,Bell 47,NPP
2665,il predecessore di Bell 214,select  ?o    {    <http://dbpedia.org/resource/Bell_214> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_204/205,,NPP
2666,il predecessore di Bell 407,select  ?o    {    <http://dbpedia.org/resource/Bell_407> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_206,Bell 206,NPP
2667,il predecessore di Bell 412,select  ?o    {    <http://dbpedia.org/resource/Bell_412> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_212,Bell 212,NPP
2668,il predecessore di Bell 427,select  ?o    {    <http://dbpedia.org/resource/Bell_427> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_407,Bell 407,NPP
2669,il predecessore di Bell 429,select  ?o    {    <http://dbpedia.org/resource/Bell_429_GlobalRanger> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_427,Bell 427,NPP
2670,il predecessore di Bell 47,select  ?o    {    <http://dbpedia.org/resource/Bell_47> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_30,,NPP
2671,il predecessore di Bell AH-1Z Viper,select  ?o    {    <http://dbpedia.org/resource/Bell_AH-1Z_Viper> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_AH-1_SuperCobra,Bell AH-1 SuperCobra,NPP
2672,il predecessore di Bell AH-1 Cobra,select  ?o    {    <http://dbpedia.org/resource/Bell_AH-1_Cobra> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_UH-1_Iroquois,Bell UH-1 Iroquois,NPP
2673,il predecessore di Bell AH-1 SuperCobra,select  ?o    {    <http://dbpedia.org/resource/Bell_AH-1_SuperCobra> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_AH-1_Cobra,Bell AH-1 Cobra,NPP
2674,il predecessore di Bell Boeing V-22 Osprey,select  ?o    {    <http://dbpedia.org/resource/Bell_Boeing_V-22_Osprey> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_XV-15,Bell XV-15,NPP
2675,il predecessore di Bell P-63 Kingcobra,select  ?o    {    <http://dbpedia.org/resource/Bell_P-63_Kingcobra> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_P-39_Airacobra,Bell P-39 Airacobra,NPP
2676,il predecessore di Bell Helicopter Textron,select  ?o    {    <http://dbpedia.org/resource/Bell_Textron> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_Aircraft,Bell Aircraft,NPP
2677,il predecessore di Bell UH-1Y Venom,select  ?o    {    <http://dbpedia.org/resource/Bell_UH-1Y_Venom> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_UH-1N_Twin_Huey,,NPP
2678,il predecessore di Bell XFL Airabonita,select  ?o    {    <http://dbpedia.org/resource/Bell_XFL_Airabonita> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bell_P-39_Airacobra,Bell P-39 Airacobra,NPP
2679,il predecessore di Ben Sherwood,select  ?o    {    <http://dbpedia.org/resource/Ben_Sherwood> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/David_Westin,,NPP
2680,il predecessore di Benedetto Accolti il Giovane,select  ?o    {    <http://dbpedia.org/resource/Benedetto_Accolti_the_Younger> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Pietro_Accolti,Pietro Accolti,NPP
2681,il predecessore di Benedetto Aloisi Masella,select  ?o    {    <http://dbpedia.org/resource/Benedetto_Aloisi_Masella> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Carlo_Salotti,Carlo Salotti,NPP
2682,il predecessore di Benedetto Colonna Barberini di Sciarra,select  ?o    {    <http://dbpedia.org/resource/Benedetto_Barberini> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Giacomo_Filippo_Fransoni,Giacomo Filippo Fransoni,NPP
2683,il predecessore di Benedetto Erba Odescalchi,select  ?o    {    <http://dbpedia.org/resource/Benedetto_Erba_Odescalchi> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Giuseppe_Archinto,Giuseppe Archinto,NPP
2684,il predecessore di Beniamino Pizziol,select  ?o    {    <http://dbpedia.org/resource/Beniamino_Pizziol> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Cesare_Nosiglia,Cesare Nosiglia,NPP
2685,il predecessore di Beniamino Stella,select  ?o    {    <http://dbpedia.org/resource/Beniamino_Stella> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Mauro_Piacenza,Mauro Piacenza,NPP
2686,il predecessore di Benito Sanz y Forés,select  ?o    {    <http://dbpedia.org/resource/Benito_Sanz_y_Forés> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Zeferino_González_y_Díaz_Tuñón,Zeferino González y Díaz Tuñón,NPP
2687,il predecessore di Beniamino di Costantinopoli,select  ?o    {    <http://dbpedia.org/resource/Benjamin_I_of_Constantinople> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Photius_II_of_Constantinople,Fozio II,NPP
2688,il predecessore di Breguet Bre 521 Bizerte,select  ?o    {    <http://dbpedia.org/resource/Bréguet_521_Bizerte> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Short_S.8_Calcutta,Short S.8 Calcutta,NPP
2689,il predecessore di Xia Bu Jiang,select  ?o    {    <http://dbpedia.org/resource/Bu_Jiang> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Xie_of_Xia,Xia Xie,NPP
2690,il predecessore di Bugatti,select  ?o    {    <http://dbpedia.org/resource/Bugatti_Automobiles> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bugatti,Bugatti,NPP
2691,il predecessore di Bugatti EB 112,select  ?o    {    <http://dbpedia.org/resource/Bugatti_EB_112> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bugatti_Type_57,Bugatti Tipo 57,NPP
2692,il predecessore di Bugatti EB 218,select  ?o    {    <http://dbpedia.org/resource/Bugatti_EB_218> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bugatti_EB_112,Bugatti EB 112,NPP
2693,il predecessore di Bugatti Veyron,select  ?o    {    <http://dbpedia.org/resource/Bugatti_Veyron> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Bugatti_EB_110,Bugatti EB 110,NPP
2694,il predecessore di Buick Apollo,select  ?o    {    <http://dbpedia.org/resource/Buick_Apollo> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Special,Buick Special,NPP
2695,il predecessore di Buick Centurion,select  ?o    {    <http://dbpedia.org/resource/Buick_Centurion> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Wildcat,Buick Wildcat,NPP
2696,il predecessore di Buick Electra,select  ?o    {    <http://dbpedia.org/resource/Buick_Electra> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Super,Buick Super,NPP
2697,il predecessore di Buick Enclave,select  ?o    {    <http://dbpedia.org/resource/Buick_Enclave> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Rendezvous,Buick Rendezvous,NPP
2698,il predecessore di Buick Excelle,select  ?o    {    <http://dbpedia.org/resource/Buick_Excelle> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Chevrolet_Sail,,NPP
2699,il predecessore di Buick Model 10,select  ?o    {    <http://dbpedia.org/resource/Buick_Four> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Model_B,Buick Model B,NPP
2700,il predecessore di Buick Invicta,select  ?o    {    <http://dbpedia.org/resource/Buick_Invicta> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Century,Buick Century,NPP
2701,il predecessore di Buick LaCrosse,select  ?o    {    <http://dbpedia.org/resource/Buick_LaCrosse> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Regal,Buick Regal,NPP
2702,il predecessore di Buick LeSabre,select  ?o    {    <http://dbpedia.org/resource/Buick_LeSabre> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Special,Buick Special,NPP
2703,il predecessore di Buick Lucerne,select  ?o    {    <http://dbpedia.org/resource/Buick_Lucerne> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Park_Avenue,Buick Park Avenue,NPP
2704,il predecessore di Buick Master Six,select  ?o    {    <http://dbpedia.org/resource/Buick_Master_Six> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Buick_Six,Buick Serie D-Six,NPP
2705,il predecessore di Buick Park Avenue,select  ?o    {    <http://dbpedia.org/resource/Buick_Park_Avenue> <http://dbpedia.org/ontology/predecessor>  ?o    },http://dbpedia.org/resource/Holden_Caprice,Holden Caprice,NPP
