id,question,sparql,answer_rdf,answer,frame
1200,Qual era il luogo di nascita di Baltasar Brum?,select  ?o    {    <http://dbpedia.org/resource/Baltasar_Brum> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Artigas_Department,Dipartimento di Artigas,NPP
1201,Qual è il luogo di nascita di Baltasar Brum?,select  ?o    {    <http://dbpedia.org/resource/Baltasar_Brum> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Artigas_Department,Dipartimento di Artigas,NPP
1202,Qual era il luogo di nascita di Baltasar Garzón?,select  ?o    {    <http://dbpedia.org/resource/Baltasar_Garzón> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Torres,_Jaén",Torres (Spagna),NPP
1203,Qual è il luogo di nascita di Baltasar Garzón?,select  ?o    {    <http://dbpedia.org/resource/Baltasar_Garzón> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Torres,_Jaén",Torres (Spagna),NPP
1204,Qual era il luogo di nascita di Baltasar Gracián?,select  ?o    {    <http://dbpedia.org/resource/Baltasar_Gracián> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Spain,Spagna,NPP
1205,Qual è il luogo di nascita di Baltasar Gracián?,select  ?o    {    <http://dbpedia.org/resource/Baltasar_Gracián> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Spain,Spagna,NPP
1206,Qual era il luogo di nascita di Baltasar Hidalgo de Cisneros?,select  ?o    {    <http://dbpedia.org/resource/Baltasar_Hidalgo_de_Cisneros> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Cartagena,_Spain",Cartagena (Spagna),NPP
1207,Qual è il luogo di nascita di Baltasar Hidalgo de Cisneros?,select  ?o    {    <http://dbpedia.org/resource/Baltasar_Hidalgo_de_Cisneros> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Cartagena,_Spain",Cartagena (Spagna),NPP
1208,Qual era il luogo di nascita di Baltasar Kormákur?,select  ?o    {    <http://dbpedia.org/resource/Baltasar_Kormákur> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Reykjavík,Reykjavík,NPP
1209,Qual è il luogo di nascita di Baltasar Kormákur?,select  ?o    {    <http://dbpedia.org/resource/Baltasar_Kormákur> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Reykjavík,Reykjavík,NPP
1210,Qual era il luogo di nascita di Baltasar Lopes da Silva?,select  ?o    {    <http://dbpedia.org/resource/Baltasar_Lopes_da_Silva> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/São_Nicolau,_Cape_Verde",São Nicolau (Capo Verde),NPP
1211,Qual è il luogo di nascita di Baltasar Lopes da Silva?,select  ?o    {    <http://dbpedia.org/resource/Baltasar_Lopes_da_Silva> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/São_Nicolau,_Cape_Verde",São Nicolau (Capo Verde),NPP
1212,Qual era il luogo di nascita di Oswaldo Silva?,select  ?o    {    <http://dbpedia.org/resource/Baltazar_(footballer)> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Santos,_São_Paulo",Santos,NPP
1213,Qual è il luogo di nascita di Oswaldo Silva?,select  ?o    {    <http://dbpedia.org/resource/Baltazar_(footballer)> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Santos,_São_Paulo",Santos,NPP
1214,Qual era il luogo di nascita di Baltazar Enrique Porras Cardozo?,select  ?o    {    <http://dbpedia.org/resource/Baltazar_Enrique_Porras_Cardozo> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Venezuela,Venezuela,NPP
1215,Qual è il luogo di nascita di Baltazar Enrique Porras Cardozo?,select  ?o    {    <http://dbpedia.org/resource/Baltazar_Enrique_Porras_Cardozo> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Venezuela,Venezuela,NPP
1216,Qual era il luogo di nascita di Baltazar Maria de Morais Júnior?,select  ?o    {    <http://dbpedia.org/resource/Baltazar_Maria_de_Morais_Júnior> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Goiânia,Goiânia,NPP
1217,Qual è il luogo di nascita di Baltazar Maria de Morais Júnior?,select  ?o    {    <http://dbpedia.org/resource/Baltazar_Maria_de_Morais_Júnior> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Goiânia,Goiânia,NPP
1218,Qual era il luogo di nascita di Baltazar Mathias Keilhau?,select  ?o    {    <http://dbpedia.org/resource/Baltazar_Mathias_Keilhau> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Gjøvik,Gjøvik,NPP
1219,Qual è il luogo di nascita di Baltazar Mathias Keilhau?,select  ?o    {    <http://dbpedia.org/resource/Baltazar_Mathias_Keilhau> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Gjøvik,Gjøvik,NPP
1220,Qual era il luogo di nascita di Baltemar Brito?,select  ?o    {    <http://dbpedia.org/resource/Baltemar_Brito> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Recife,Recife,NPP
1221,Qual è il luogo di nascita di Baltemar Brito?,select  ?o    {    <http://dbpedia.org/resource/Baltemar_Brito> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Recife,Recife,NPP
1222,Qual era il luogo di nascita di Baldassarre di Turingia?,"select  ?o    {    <http://dbpedia.org/resource/Balthasar,_Landgrave_of_Thuringia> <http://dbpedia.org/ontology/birthPlace>  ?o    }",http://dbpedia.org/resource/Weißenfels,Weißenfels,NPP
1223,Qual è il luogo di nascita di Baldassarre di Turingia?,"select  ?o    {    <http://dbpedia.org/resource/Balthasar,_Landgrave_of_Thuringia> <http://dbpedia.org/ontology/birthPlace>  ?o    }",http://dbpedia.org/resource/Weißenfels,Weißenfels,NPP
1224,Qual era il luogo di nascita di Johann Balthasar Neumann?,select  ?o    {    <http://dbpedia.org/resource/Balthasar_Neumann> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Cheb,Cheb,NPP
1225,Qual è il luogo di nascita di Johann Balthasar Neumann?,select  ?o    {    <http://dbpedia.org/resource/Balthasar_Neumann> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Cheb,Cheb,NPP
1226,Qual era il luogo di nascita di Balthasar van der Pol?,select  ?o    {    <http://dbpedia.org/resource/Balthasar_van_der_Pol> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Utrecht,Utrecht,NPP
1227,Qual è il luogo di nascita di Balthasar van der Pol?,select  ?o    {    <http://dbpedia.org/resource/Balthasar_van_der_Pol> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Utrecht,Utrecht,NPP
1228,Qual era il luogo di nascita di Balthazar De Beuckelaer?,select  ?o    {    <http://dbpedia.org/resource/Balthazar_De_Beukelaer> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Antwerp,Anversa,NPP
1229,Qual è il luogo di nascita di Balthazar De Beuckelaer?,select  ?o    {    <http://dbpedia.org/resource/Balthazar_De_Beukelaer> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Antwerp,Anversa,NPP
1230,Qual era il luogo di nascita di Balthazar Getty?,select  ?o    {    <http://dbpedia.org/resource/Balthazar_Getty> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Tarzana,_Los_Angeles",Tarzana,NPP
1231,Qual è il luogo di nascita di Balthazar Getty?,select  ?o    {    <http://dbpedia.org/resource/Balthazar_Getty> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Tarzana,_Los_Angeles",Tarzana,NPP
1232,Qual era il luogo di nascita di Baltzar von Platen?,select  ?o    {    <http://dbpedia.org/resource/Baltzar_von_Platen_(statesman)> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Rügen,Rügen,NPP
1233,Qual è il luogo di nascita di Baltzar von Platen?,select  ?o    {    <http://dbpedia.org/resource/Baltzar_von_Platen_(statesman)> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Rügen,Rügen,NPP
1234,Qual era il luogo di nascita di Balu Mahendra?,select  ?o    {    <http://dbpedia.org/resource/Balu_Mahendra> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Eastern_Province,_Sri_Lanka",Provincia Orientale (Sri Lanka),NPP
1235,Qual è il luogo di nascita di Balu Mahendra?,select  ?o    {    <http://dbpedia.org/resource/Balu_Mahendra> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Eastern_Province,_Sri_Lanka",Provincia Orientale (Sri Lanka),NPP
1236,Qual era il luogo di nascita di Balufu Bakupa-Kanyinda?,select  ?o    {    <http://dbpedia.org/resource/Balufu_Bakupa-Kanyinda> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Kinshasa,Kinshasa,NPP
1237,Qual è il luogo di nascita di Balufu Bakupa-Kanyinda?,select  ?o    {    <http://dbpedia.org/resource/Balufu_Bakupa-Kanyinda> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Kinshasa,Kinshasa,NPP
1238,Qual era il luogo di nascita di Balwant Singh?,select  ?o    {    <http://dbpedia.org/resource/Balwant_Singh_(footballer)> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/India_national_football_team,Nazionale di calcio dell'India,NPP
1239,Qual è il luogo di nascita di Balwant Singh?,select  ?o    {    <http://dbpedia.org/resource/Balwant_Singh_(footballer)> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/India_national_football_team,Nazionale di calcio dell'India,NPP
1240,Qual era il luogo di nascita di Balázs Baji?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Baji> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1241,Qual è il luogo di nascita di Balázs Baji?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Baji> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1242,Qual era il luogo di nascita di Balázs Balogh?,"select  ?o    {    <http://dbpedia.org/resource/Balázs_Balogh_(footballer,_born_1990)> <http://dbpedia.org/ontology/birthPlace>  ?o    }",http://dbpedia.org/resource/Hungary,Ungheria,NPP
1243,Qual è il luogo di nascita di Balázs Balogh?,"select  ?o    {    <http://dbpedia.org/resource/Balázs_Balogh_(footballer,_born_1990)> <http://dbpedia.org/ontology/birthPlace>  ?o    }",http://dbpedia.org/resource/Hungary,Ungheria,NPP
1244,Qual era il luogo di nascita di Balázs Borbély?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Borbély> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Dunajská_Streda,Dunajská Streda,NPP
1245,Qual è il luogo di nascita di Balázs Borbély?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Borbély> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Dunajská_Streda,Dunajská Streda,NPP
1246,Qual era il luogo di nascita di Balázs Dzsudzsák?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Dzsudzsák> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary_national_football_team,Nazionale di calcio dell'Ungheria,NPP
1247,Qual è il luogo di nascita di Balázs Dzsudzsák?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Dzsudzsák> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary_national_football_team,Nazionale di calcio dell'Ungheria,NPP
1248,Qual era il luogo di nascita di Balázs Farkas?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Farkas> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Nyíregyháza,Nyíregyháza,NPP
1249,Qual è il luogo di nascita di Balázs Farkas?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Farkas> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Nyíregyháza,Nyíregyháza,NPP
1250,Qual era il luogo di nascita di Balázs Hárai?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Hárai> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1251,Qual è il luogo di nascita di Balázs Hárai?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Hárai> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1252,Qual era il luogo di nascita di Balázs Kiss martellista?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Kiss> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1253,Qual è il luogo di nascita di Balázs Kiss martellista?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Kiss> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1254,Qual era il luogo di nascita di Balázs Kiss lottatore?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Kiss_(wrestler)> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1255,Qual è il luogo di nascita di Balázs Kiss lottatore?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Kiss_(wrestler)> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1256,Qual era il luogo di nascita di Balázs Lengyel?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Lengyel> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Budapest,Budapest,NPP
1257,Qual è il luogo di nascita di Balázs Lengyel?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Lengyel> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Budapest,Budapest,NPP
1258,Qual era il luogo di nascita di Balázs Megyeri?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Megyeri> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary_national_football_team,Nazionale di calcio dell'Ungheria,NPP
1259,Qual è il luogo di nascita di Balázs Megyeri?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Megyeri> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary_national_football_team,Nazionale di calcio dell'Ungheria,NPP
1260,Qual era il luogo di nascita di Balázs Molnár?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Molnár> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1261,Qual è il luogo di nascita di Balázs Molnár?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Molnár> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1262,Qual era il luogo di nascita di Balázs Nikolov?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Nikolov> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1263,Qual è il luogo di nascita di Balázs Nikolov?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Nikolov> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1264,Qual era il luogo di nascita di Balázs Németh?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Németh> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1265,Qual è il luogo di nascita di Balázs Németh?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Németh> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1266,Qual era il luogo di nascita di Balázs Rabóczki?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Rabóczki> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1267,Qual è il luogo di nascita di Balázs Rabóczki?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Rabóczki> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Hungary,Ungheria,NPP
1268,Qual era il luogo di nascita di Balázs Taróczy?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Taróczy> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Budapest,Budapest,NPP
1269,Qual è il luogo di nascita di Balázs Taróczy?,select  ?o    {    <http://dbpedia.org/resource/Balázs_Taróczy> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Budapest,Budapest,NPP
1270,Qual era il luogo di nascita di Balázs Tóth?,"select  ?o    {    <http://dbpedia.org/resource/Balázs_Tóth_(footballer,_born_1981)> <http://dbpedia.org/ontology/birthPlace>  ?o    }",http://dbpedia.org/resource/Hungary,Ungheria,NPP
1271,Qual è il luogo di nascita di Balázs Tóth?,"select  ?o    {    <http://dbpedia.org/resource/Balázs_Tóth_(footballer,_born_1981)> <http://dbpedia.org/ontology/birthPlace>  ?o    }",http://dbpedia.org/resource/Hungary,Ungheria,NPP
1272,Qual era il luogo di nascita di Bam Margera?,select  ?o    {    <http://dbpedia.org/resource/Bam_Margera> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/West_Chester,_Pennsylvania",West Chester (Pennsylvania),NPP
1273,Qual è il luogo di nascita di Bam Margera?,select  ?o    {    <http://dbpedia.org/resource/Bam_Margera> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/West_Chester,_Pennsylvania",West Chester (Pennsylvania),NPP
1274,Qual era il luogo di nascita di Bam Neely?,select  ?o    {    <http://dbpedia.org/resource/Bam_Neely> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Robbinsdale,_Minnesota",Robbinsdale,NPP
1275,Qual è il luogo di nascita di Bam Neely?,select  ?o    {    <http://dbpedia.org/resource/Bam_Neely> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Robbinsdale,_Minnesota",Robbinsdale,NPP
1276,Qual era il luogo di nascita di Bamba Drissa?,select  ?o    {    <http://dbpedia.org/resource/Bamba_Drissa> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Ivory_Coast,Costa d'Avorio,NPP
1277,Qual è il luogo di nascita di Bamba Drissa?,select  ?o    {    <http://dbpedia.org/resource/Bamba_Drissa> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Ivory_Coast,Costa d'Avorio,NPP
1278,Qual era il luogo di nascita di Bamba Fall?,select  ?o    {    <http://dbpedia.org/resource/Bamba_Fall> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Saint-Louis,_Senegal",Saint-Louis (Senegal),NPP
1279,Qual è il luogo di nascita di Bamba Fall?,select  ?o    {    <http://dbpedia.org/resource/Bamba_Fall> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Saint-Louis,_Senegal",Saint-Louis (Senegal),NPP
1280,Qual era il luogo di nascita di Bambale Osby?,select  ?o    {    <http://dbpedia.org/resource/Bambale_Osby> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Richmond,_Virginia",Richmond (Virginia),NPP
1281,Qual è il luogo di nascita di Bambale Osby?,select  ?o    {    <http://dbpedia.org/resource/Bambale_Osby> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Richmond,_Virginia",Richmond (Virginia),NPP
1282,Qual era il luogo di nascita di Bambang Pamungkas?,select  ?o    {    <http://dbpedia.org/resource/Bambang_Pamungkas> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Indonesia_national_football_team,Nazionale di calcio dell'Indonesia,NPP
1283,Qual è il luogo di nascita di Bambang Pamungkas?,select  ?o    {    <http://dbpedia.org/resource/Bambang_Pamungkas> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Indonesia_national_football_team,Nazionale di calcio dell'Indonesia,NPP
1284,Qual era il luogo di nascita di Bamir Topi?,select  ?o    {    <http://dbpedia.org/resource/Bamir_Topi> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/People's_Socialist_Republic_of_Albania,Repubblica Popolare Socialista d'Albania,NPP
1285,Qual è il luogo di nascita di Bamir Topi?,select  ?o    {    <http://dbpedia.org/resource/Bamir_Topi> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/People's_Socialist_Republic_of_Albania,Repubblica Popolare Socialista d'Albania,NPP
1286,Qual era il luogo di nascita di Ban Gu?,select  ?o    {    <http://dbpedia.org/resource/Ban_Gu> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Han_dynasty,Dinastia Han,NPP
1287,Qual è il luogo di nascita di Ban Gu?,select  ?o    {    <http://dbpedia.org/resource/Ban_Gu> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Han_dynasty,Dinastia Han,NPP
1288,Qual era il luogo di nascita di Ban Johnson?,select  ?o    {    <http://dbpedia.org/resource/Ban_Johnson> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Norwalk,_Ohio",Norwalk (Ohio),NPP
1289,Qual è il luogo di nascita di Ban Johnson?,select  ?o    {    <http://dbpedia.org/resource/Ban_Johnson> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Norwalk,_Ohio",Norwalk (Ohio),NPP
1290,Qual era il luogo di nascita di Ban Ki-moon?,select  ?o    {    <http://dbpedia.org/resource/Ban_Ki-moon> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Korea_under_Japanese_rule,Corea sotto il dominio giapponese,NPP
1291,Qual è il luogo di nascita di Ban Ki-moon?,select  ?o    {    <http://dbpedia.org/resource/Ban_Ki-moon> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Korea_under_Japanese_rule,Corea sotto il dominio giapponese,NPP
1292,Qual era il luogo di nascita di Yaya Banana?,select  ?o    {    <http://dbpedia.org/resource/Banana_Yaya> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Maroua,Maroua,NPP
1293,Qual è il luogo di nascita di Yaya Banana?,select  ?o    {    <http://dbpedia.org/resource/Banana_Yaya> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Maroua,Maroua,NPP
1294,Qual era il luogo di nascita di Banana Yoshimoto?,select  ?o    {    <http://dbpedia.org/resource/Banana_Yoshimoto> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Tokyo,Tokyo,NPP
1295,Qual è il luogo di nascita di Banana Yoshimoto?,select  ?o    {    <http://dbpedia.org/resource/Banana_Yoshimoto> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Tokyo,Tokyo,NPP
1296,Qual era il luogo di nascita di Bandō Mitsugorō VIII?,select  ?o    {    <http://dbpedia.org/resource/Bandō_Mitsugorō_VIII> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Tokyo,Tokyo,NPP
1297,Qual è il luogo di nascita di Bandō Mitsugorō VIII?,select  ?o    {    <http://dbpedia.org/resource/Bandō_Mitsugorō_VIII> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Tokyo,Tokyo,NPP
1298,Qual era il luogo di nascita di Bang Yong-guk?,select  ?o    {    <http://dbpedia.org/resource/Bang_Yong-guk> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Seoul,Seul,NPP
1299,Qual è il luogo di nascita di Bang Yong-guk?,select  ?o    {    <http://dbpedia.org/resource/Bang_Yong-guk> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Seoul,Seul,NPP
1300,Qual era il luogo di nascita di Bangaly Fofana?,select  ?o    {    <http://dbpedia.org/resource/Bangaly_Fofana> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Paris,Parigi,NPP
1301,Qual è il luogo di nascita di Bangaly Fofana?,select  ?o    {    <http://dbpedia.org/resource/Bangaly_Fofana> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Paris,Parigi,NPP
1302,Qual era il luogo di nascita di Benkali Kaba?,select  ?o    {    <http://dbpedia.org/resource/Bangaly_Kaba> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Dakar,Dakar,NPP
1303,Qual è il luogo di nascita di Benkali Kaba?,select  ?o    {    <http://dbpedia.org/resource/Bangaly_Kaba> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Dakar,Dakar,NPP
1304,Qual era il luogo di nascita di Banharn Silpa-archa?,select  ?o    {    <http://dbpedia.org/resource/Banharn_Silpa-archa> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Suphan_Buri_Province,Provincia di Suphanburi,NPP
1305,Qual è il luogo di nascita di Banharn Silpa-archa?,select  ?o    {    <http://dbpedia.org/resource/Banharn_Silpa-archa> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Suphan_Buri_Province,Provincia di Suphanburi,NPP
1306,Qual era il luogo di nascita di Bani Lozano?,select  ?o    {    <http://dbpedia.org/resource/Bani_Lozano> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Arenal,_Yoro",Arenal (Honduras),NPP
1307,Qual è il luogo di nascita di Bani Lozano?,select  ?o    {    <http://dbpedia.org/resource/Bani_Lozano> <http://dbpedia.org/ontology/birthPlace>  ?o    },"http://dbpedia.org/resource/Arenal,_Yoro",Arenal (Honduras),NPP
1308,Qual era il luogo di nascita di Banine?,select  ?o    {    <http://dbpedia.org/resource/Banine> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Russian_Empire,Impero russo,NPP
1309,Qual è il luogo di nascita di Banine?,select  ?o    {    <http://dbpedia.org/resource/Banine> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Russian_Empire,Impero russo,NPP
1310,Qual era il luogo di nascita di Saido Indjai?,select  ?o    {    <http://dbpedia.org/resource/Banjai> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Bissau,Bissau,NPP
1311,Qual è il luogo di nascita di Saido Indjai?,select  ?o    {    <http://dbpedia.org/resource/Banjai> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Bissau,Bissau,NPP
1312,Qual era il luogo di nascita di Banjong Pisanthanakun?,select  ?o    {    <http://dbpedia.org/resource/Banjong_Pisanthanakun> <http://dbpedia.org/ontology/birthPlace>  ?o    },http://dbpedia.org/resource/Thailand,Thailandia,NPP
